Gene_ID,S191Fg02,S191Fg04,S191Fg06,S191Fg07,S191Fg08,S191Fg10,S191Fg20,S191Fg23,S191Fg25,S191Fg27,S191Fg29,S191Fg42,S201Fg02,S201Fg04,S201Fg06,S201Fg07,S201Fg08,S201Fg10,S201Fg20,S201Fg23,S201Fg25,S201Fg27,S201Fg29,S201Fg42
FAGR_UCONN_22276,-1.857971539,-1.857971539,-0.032789949,-1.857971539,-0.483590019,-1.857971539,0.307199241,-0.163010593,-0.566859729,-0.250325226,-1.857971539,-0.34291172,-1.857971539,-1.857971539,-1.307690605,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.041929836,-1.857971539,-1.857971539
FAGR_UCONN_22277,4.210268588,4.219444454,4.097257222,3.396611561,3.652733722,3.659786543,3.600937807,3.948030364,3.567212677,4.152669924,2.917472997,3.20082367,3.425594666,3.138716412,3.413081937,2.312592827,2.703545848,3.404219311,2.946256495,3.138606621,3.333932426,3.264921329,3.056668789,2.969001827
FAGR_UCONN_22278,5.042471137,5.260181578,5.817853461,5.923854684,5.0918866,5.99176818,5.375419498,5.730338785,5.343306888,5.812378095,5.861511421,5.865434718,4.915889154,5.050822761,4.8437206,5.146202448,5.219924287,4.908692682,5.203175428,5.342004058,4.86890959,5.01691202,5.521604355,5.359158269
FAGR_UCONN_22284,-0.963878562,-1.000931485,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.030568862,-1.054005784,-0.566859729,-1.857971539,-1.857971539,-1.056198087,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_22286,3.99145517,4.557805689,4.860173032,4.545387345,4.084954905,3.521021386,4.477816214,3.941604725,3.179307271,4.714720387,4.436508455,5.259635446,4.391222019,4.584272218,6.139067964,4.998744632,4.580313652,5.427725654,4.803300476,5.186404105,4.732767437,5.058380949,4.400805232,5.50039006
FAGR_UCONN_22300,6.198711174,5.934353928,5.227435605,5.91949617,5.407751086,6.109457624,5.193649951,5.44704089,4.954934298,5.675582619,5.411759119,6.1768264,6.046183554,6.365528847,6.683112136,6.743442575,5.677974459,6.993303546,6.288340973,6.073348094,5.900143214,6.415407721,5.816641929,6.430604089
FAGR_UCONN_22302,4.463534191,3.097098287,2.866414651,3.51689303,3.96831916,3.420493654,4.229346961,3.088560474,4.394743429,2.422085183,3.232367572,4.273814903,4.475705044,3.914621033,4.39427897,4.684612181,5.448000231,4.195372676,5.237683601,4.479873216,4.886517505,4.3065917,4.119759635,5.59626653
FAGR_UCONN_22310,4.432226142,4.637803685,4.461230861,4.998097752,4.934976888,4.953731342,4.571538326,3.935150339,3.872613164,4.601797004,4.05982612,4.384171577,5.115802368,5.489959419,6.063707737,6.311291628,5.047119429,6.138768644,4.524600594,4.5761734,5.908785471,5.550114439,4.547820315,5.457265897
FAGR_UCONN_22322,5.132879469,4.530122606,3.766328407,4.338947539,4.121828158,4.698639193,4.665626791,4.858696939,4.220331377,4.423408496,4.8079276,4.43291805,3.895946996,4.390763191,3.267145152,3.515022136,3.798334732,3.235001386,3.550965919,3.903801177,3.64104592,3.637499695,3.794147366,3.754406797
FAGR_UCONN_22324,3.418949723,3.519357446,4.788725787,3.863960311,3.108218094,2.555279991,3.175627698,3.041263297,2.647124546,2.818437452,3.099092614,2.815981094,4.859832879,3.802339713,5.206071186,4.91147168,3.927744688,4.748131576,4.016094316,3.797174326,4.5824265,4.784065121,4.042506378,4.484309247
FAGR_UCONN_22329,-0.963878562,-0.466953672,-1.857971539,0.252812577,-0.483590019,-0.225369233,-1.385750066,-1.537624065,-1.857971539,0.97848331,-1.857971539,-1.857971539,2.384829574,2.36987168,2.654598513,2.250725924,1.667813579,2.531802554,0.223615372,-0.019214997,-0.957143192,4.267834251,0.709748771,-1.005658719
FAGR_UCONN_22332,1.402718258,1.453022997,-1.857971539,0.459075412,0.672524338,1.375129917,0.307199241,1.344419717,0.559272641,1.171728439,2.392763501,1.013391736,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_22341,3.057883844,2.607629121,3.90793013,3.292600425,3.375803469,4.061376703,3.575307982,3.922154288,3.615002637,3.384469539,4.314875686,4.273814903,4.497912422,3.890413919,4.51235432,4.23533521,4.721866529,4.167422409,5.424023691,5.333550618,4.575206021,5.021578983,5.273744478,4.560998454
FAGR_UCONN_22342,3.016262636,2.850815272,4.41452728,3.627913469,2.352903691,6.195631095,4.091500231,3.992225908,3.832747269,3.84769018,6.073744747,2.993607705,1.602626415,2.892837795,2.499832007,3.745575909,2.017125872,1.323155452,2.413960359,2.144964323,-0.957143192,4.001070412,2.650996244,3.067877906
FAGR_UCONN_22347,5.41499372,5.326057266,4.788725787,5.460893181,5.437307089,5.795005659,5.888600825,5.462832318,5.566325418,5.626941498,5.671148911,5.11349332,5.850089021,5.657107712,5.856046362,5.830136151,5.876279858,5.72161389,6.082251359,6.073348094,6.210871149,5.7262604,6.390507277,5.853501031
FAGR_UCONN_22354,6.041616129,6.87167683,6.314042432,6.814246078,6.914717409,6.06019001,6.387284023,6.657691522,6.863555705,6.70330804,7.211075468,7.584060275,5.451642318,5.816553026,5.646968581,5.321946386,6.16000821,5.371668966,5.671275984,5.516450871,5.397048545,5.709004095,6.004044423,5.716962687
FAGR_UCONN_22366,5.90575314,4.571450547,4.592902293,5.254909526,4.758895053,5.040967715,4.847925172,5.730338785,5.811644905,4.106109898,4.424177329,3.754945749,4.205788117,3.608208814,4.628981343,3.982877065,4.39378172,3.063626653,3.291060344,3.613858684,3.480266248,3.862270979,2.912143853,2.429207883
FAGR_UCONN_22370,3.057883844,4.270529152,3.689949853,3.627913469,3.032777377,4.29226179,3.908614613,3.263617905,3.872613164,3.63459191,3.114523671,3.49123396,2.820393598,3.07570547,2.466781742,2.152647506,3.422385223,2.531802554,3.027394967,2.952403039,2.965514846,2.227108657,2.775584036,2.543578511
FAGR_UCONN_22375,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,0.312337041,-1.385750066,-1.275644369,-0.566859729,-1.857971539,-1.857971539,-1.402089266,-1.355093751,-0.616491473,-0.125982822,-0.764502457,-0.821100068,0.132335144,1.042257858,-1.34245824,0.15459071,-0.523896544,0.494579508,0.219808611
FAGR_UCONN_22380,2.685491493,3.490919266,0.747767443,2.433915993,1.744672056,1.14245998,2.251743745,3.465222172,2.552119885,0.755290433,2.881846379,2.751555649,1.001115487,1.716769153,0.956952215,0.398903516,1.600390537,-0.214704253,0.81736471,1.641308471,1.415749809,0.966704952,1.877745191,1.037940416
FAGR_UCONN_22381,3.386647955,2.805347325,3.433069867,2.741037864,2.868918468,3.637566211,2.786411001,2.992362824,1.417481721,3.08169537,3.246443602,3.118069024,4.013654177,4.051907672,4.186683013,4.144697219,3.752483266,4.377188029,4.202337115,4.35178303,3.882465838,4.161903566,4.245733385,3.835229672
FAGR_UCONN_22382,8.162807475,7.100658809,7.392090769,6.961426781,7.426722731,6.8457319,6.737080528,6.881480295,6.380483228,6.284324899,7.256122118,7.440740235,5.745694352,6.077338152,6.898252826,6.101674234,6.109371846,7.463542563,5.19148681,5.97350927,6.87050414,6.140847827,5.597838817,6.332591592
FAGR_UCONN_22384,-0.963878562,2.105847364,-0.032789949,1.40957559,1.305983955,0.068391273,0.176931302,-0.861926342,0.103404145,0.97848331,-0.633885035,0.261249231,1.656268634,1.477749645,1.629535149,2.960304684,1.455285151,2.773465493,4.325093049,0.659185507,0.557702936,1.636147103,2.775584036,1.806306112
FAGR_UCONN_22392,6.179984637,6.075102232,6.034097602,5.958256736,6.095339998,6.322926401,6.073883912,6.189420277,5.94850412,6.355715392,6.156207582,6.441328289,5.595888511,5.553003855,5.201055788,5.694388722,5.832876552,5.4778974,5.82291883,5.737600665,6.307716587,5.497483061,5.845356957,5.609457481
FAGR_UCONN_22395,6.434223839,6.368754291,6.910018364,6.927101143,6.365113621,7.02118461,6.110033248,6.337482933,5.929729887,6.164474615,6.659369015,7.09514242,7.469364288,7.016847991,7.832352929,7.164208528,7.373337922,7.290783985,8.000403368,7.777112432,6.663101536,7.612626224,7.597582166,7.447704266
FAGR_UCONN_22396,-1.857971539,-0.466953672,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.745784036,-1.275644369,-1.857971539,-1.857971539,-1.857971539,-1.857971539,1.15810307,-0.924696164,-1.857971539,0.280055122,0.001772935,-0.672590336,-1.236177454,-0.963440649,-0.957143192,-0.143525211,-0.992881698,0.957695401
FAGR_UCONN_22402,4.989683041,4.663513393,4.550333236,5.132210441,4.955549572,5.310438052,4.931105946,5.041064764,4.690751853,4.760535335,5.411759119,5.290194804,4.505239561,4.226434581,4.331407843,4.313066238,4.213742441,4.157984011,4.408234958,4.16430517,3.668446683,4.203571635,3.564736035,4.581225064
FAGR_UCONN_22403,4.447965092,4.842987154,4.155220506,4.187678779,4.662078897,4.643955318,4.449880815,4.237511312,4.598669439,4.515358202,4.548679022,4.683699662,5.067123478,5.273060128,4.88808479,5.031307683,5.452786856,4.657265773,5.304318264,4.807415847,5.117794273,5.012229912,5.186660475,5.065727165
FAGR_UCONN_22407,4.610627966,5.449418198,6.166828154,5.796544884,5.918012261,5.722966059,6.379900549,5.894032809,6.003403984,5.883120662,5.977868831,6.232962384,6.29051178,6.719929748,6.823530668,6.587948297,6.862133819,6.087487333,7.040745366,6.808964334,6.301166874,7.159357094,7.063381092,6.740410716
FAGR_UCONN_22415,3.386647955,3.490919266,4.788725787,4.285757718,2.953173026,2.774769949,3.175627698,2.875871847,3.517785256,3.84769018,3.525742536,3.216819848,4.187686068,4.338039687,4.025804509,4.998744632,3.166756134,4.02931136,4.28165342,4.085946841,5.511168596,5.030867859,4.871934598,4.854839928
FAGR_UCONN_22417,8.213180095,5.342066691,5.817853461,7.236597928,7.540036786,7.977150133,8.003713095,8.015612789,7.856885492,6.320461687,6.218229791,0.938198765,5.257044286,4.283316069,4.665851982,4.581581866,5.602445746,4.02931136,6.347469925,6.140309018,5.584922007,6.110502911,5.954821661,5.382397857
FAGR_UCONN_22420,-1.857971539,-1.000931485,-1.857971539,-1.123444452,-1.857971539,0.068391273,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-0.441081239,-1.857971539,1.299672042,0.206781214,0.229693525,0.398903516,-0.224053553,0.411870835,0.550821988,0.424623615,-1.857971539,0.286910219,0.494579508,0.471715927
FAGR_UCONN_22422,5.768343585,6.312988335,6.814321446,5.979348753,6.598854473,6.266123971,6.760013184,6.704933309,6.745062833,6.428477415,6.521470087,6.77960694,5.900973251,5.845172636,5.757001395,5.557363208,6.25075555,5.566173426,6.365786585,6.263348095,5.75112481,5.782334774,5.944241465,5.995914121
FAGR_UCONN_22424,5.161798942,5.67472914,6.15266914,6.214542678,5.886216724,6.687098412,5.794551547,6.213622129,5.759439899,5.783080335,5.917567767,6.697911974,5.474220292,5.067112379,4.687530378,4.575285887,5.730164219,3.944017304,5.352349207,6.058036192,3.994964168,4.895043692,4.602673199,5.122037672
FAGR_UCONN_22433,2.575160631,1.94743361,1.624110579,0.639503845,2.471927697,1.908020106,1.799361763,1.420324564,1.417481721,2.080577461,2.514082363,0.774924577,2.645755144,3.237979747,1.629535149,2.998450325,2.96710736,2.936908542,2.197296981,2.68639873,2.751589514,2.645136355,2.845479119,2.304983697
FAGR_UCONN_22448,-0.019897817,-1.000931485,-0.032789949,-0.27707551,-0.483590019,0.520938414,-1.385750066,-1.054005784,-0.566859729,-1.857971539,-1.442192634,-0.543863563,-1.355093751,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.369768715
FAGR_UCONN_22451,5.113272658,5.419552702,5.626215943,5.531137862,5.64155645,5.331354309,5.306993296,5.936659924,5.66042891,5.542040998,7.247399598,6.596104379,3.362445473,3.118017049,3.576915014,2.818243992,3.798334732,3.270470114,3.45646054,3.734344719,2.500326165,2.889380582,3.308412771,3.31333899
FAGR_UCONN_22452,3.570425976,3.752840033,2.866414651,3.026901551,3.841417908,2.40553034,4.571538326,4.278878481,3.413540383,4.34538149,3.17464852,4.112172215,2.251761494,2.142795328,2.594669164,2.612271476,1.793884783,0.938299974,2.453645288,1.69508987,2.339166855,2.126717502,2.890262773,3.067877906
FAGR_UCONN_22454,4.074913532,3.776595455,3.689949853,4.173106914,3.493027243,4.263529932,3.824087867,3.922154288,3.517785256,3.34491601,3.719838531,3.732867347,4.644470946,4.761557306,5.260119594,4.876053406,3.688989172,5.063307857,4.708067849,4.639266407,4.233795426,4.693381558,4.629336872,4.727537269
FAGR_UCONN_22456,-1.857971539,-0.078100505,-0.032789949,0.012060859,0.672524338,-0.225369233,0.033722703,-0.163010593,-1.857971539,0.491134643,0.259785711,-0.34291172,-1.857971539,-1.857971539,-1.857971539,-1.395442674,-1.857971539,-1.347267881,0.027188062,-1.857971539,-1.857971539,-1.041929836,-1.857971539,-1.369768715
FAGR_UCONN_22465,0.545897565,2.105847364,0.747767443,1.836834622,2.471927697,3.340216338,-0.125284039,1.042057159,2.222585768,0.167522835,0.018653339,-0.009433924,4.865537542,3.680576697,7.85966301,3.863943721,2.855865228,7.072049266,3.513903289,1.937492007,3.695336716,4.627556384,2.331893725,4.930367433
FAGR_UCONN_22470,4.416313593,4.073653629,4.210944666,4.463927425,4.503462415,4.361683517,4.659541576,4.605872686,4.798159186,4.479278474,4.341348645,4.677933278,4.342966276,4.839490012,5.091492161,5.098704984,4.673476888,5.17981362,4.878124089,4.901925478,5.185742563,4.811273281,4.855089329,5.366946468
FAGR_UCONN_22476,-0.963878562,-1.000931485,-1.857971539,-1.123444452,0.207302582,-1.857971539,-1.385750066,-1.275644369,-0.566859729,-0.84092533,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_22482,-1.857971539,-1.000931485,-1.857971539,-0.27707551,-1.857971539,-1.857971539,-1.857971539,-1.537624065,-1.857971539,-0.84092533,-1.857971539,-1.402089266,-0.232613713,0.355663774,0.062788586,1.578567752,-0.821100068,-0.030774603,-0.470408975,-0.415420447,-1.338360333,-1.393005921,0.096256723,0.075176184
FAGR_UCONN_22492,1.746068284,1.769455016,0.747767443,1.306528949,1.023745888,2.049379339,1.06482506,1.222504906,-0.566859729,1.873782438,1.083205078,1.653673346,2.889217966,2.404471376,3.228231724,1.722258081,2.210407124,2.589111788,3.513903289,2.659596152,2.078220915,3.080417195,2.570728796,2.927472554
FAGR_UCONN_22495,4.447965092,3.704122501,2.720462722,3.93477612,3.652733722,4.077973306,4.170652632,4.634041628,4.250903919,4.03332514,4.472881786,4.384171577,3.779910223,2.964156665,3.778912206,2.612271476,3.460909947,3.584125756,3.312802491,3.512654829,3.151776835,2.968855598,3.404165249,2.840645856
FAGR_UCONN_22497,0.290560591,2.105847364,-1.857971539,2.854974965,2.223169877,2.178115459,1.450419919,2.343990597,2.222585768,2.261412822,2.232280496,2.588998978,3.173019466,2.438260676,4.03710622,2.612271476,2.766416202,3.198638633,3.000852631,3.058800326,2.920641848,2.988058631,3.188024855,2.771914837
FAGR_UCONN_22506,1.844483836,2.937665676,0.747767443,1.595912044,1.023745888,1.010350534,2.97463081,2.243092788,1.618430905,2.5666432,2.53716825,2.684118171,-0.232613713,0.355663774,0.956952215,-0.327014155,0.196988208,-0.425557404,0.027188062,-0.019214997,0.301835516,-0.321211248,0.241597151,-0.715173011
FAGR_UCONN_22510,1.746068284,0.881709775,-1.857971539,1.40957559,0.672524338,0.520938414,1.92643289,1.594261446,1.618430905,1.494496185,1.881735355,1.280195553,1.80617515,2.53512492,2.042279398,2.636664231,2.117000873,2.276664423,2.243311028,2.425106746,0.670414112,2.380308574,2.426149779,2.399140163
FAGR_UCONN_22517,4.367494974,6.098852198,5.227435605,4.803687544,5.739713525,2.853997702,5.426483048,5.350907235,4.878675254,5.230952364,5.178392204,5.580257341,5.736384565,6.090679271,5.650652184,5.665043516,6.389532432,5.519028776,6.007560355,6.399165859,6.231686068,5.748952351,6.43463953,5.555954209
FAGR_UCONN_22528,3.90287078,4.919667076,3.838865863,5.289097181,4.531139317,5.379010964,4.96110252,5.517859834,4.798159186,4.970035866,5.351172141,5.56783873,5.30401424,5.381245761,4.881829964,5.843296017,5.962715004,5.820646669,5.942802074,6.047737221,5.810747957,5.823005051,5.949541262,5.949987556
FAGR_UCONN_22530,5.438818814,6.304842845,5.227435605,6.260067683,6.318225088,6.176493277,5.752288866,5.058985855,5.87189522,6.008664902,4.793619472,4.950861204,6.830683951,6.24183255,7.617664083,6.484234518,6.636710208,7.57766694,5.834238404,5.490070514,6.611094804,7.092173806,5.32357848,6.252873807
FAGR_UCONN_22537,-1.857971539,-1.857971539,-0.032789949,-1.857971539,-1.857971539,-1.092233709,-0.745784036,-1.857971539,-1.857971539,-1.857971539,0.366749733,-0.777406599,-1.857971539,-1.857971539,-1.857971539,-1.395442674,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_22540,-1.857971539,1.671491787,2.866414651,1.595912044,0.207302582,4.65505917,3.352015288,2.474350144,1.618430905,2.261412822,2.514082363,3.20082367,5.032043806,1.477749645,3.592319772,3.688384795,1.376865114,6.583278957,5.602328399,3.176913082,4.438647864,3.536773118,4.091272229,3.029136805
FAGR_UCONN_22542,2.883669825,3.307405214,3.609300543,2.482000086,3.313414803,4.158207801,3.321507508,2.862328115,2.647124546,3.497012211,3.035662942,2.955981947,4.383290652,4.310937332,4.471285031,4.379614206,3.798334732,4.56028995,4.335751619,4.326446497,4.470130714,4.8379778,4.237091088,4.293180613
FAGR_UCONN_22556,4.367494974,4.501897919,4.31632401,4.173106914,4.475244151,4.189092522,4.245687331,4.12291774,3.985998832,4.057996987,4.091362755,3.939776597,4.232522311,4.889200452,4.743795691,4.989304293,4.705916309,4.868750675,4.716248454,4.849527572,4.820876643,4.681634578,4.718960275,4.763384953
FAGR_UCONN_22558,6.310546812,5.500239812,5.626215943,5.91949617,5.407751086,5.764570932,5.57935227,5.922046481,5.738017214,5.753175251,6.116523561,6.129022516,5.243964374,5.723700269,5.064131657,5.670960503,5.343628169,5.19834832,5.293424028,5.167503586,5.236972334,5.494128966,5.539287492,5.828336291
FAGR_UCONN_22562,4.299722438,3.889837073,4.31632401,4.272148103,4.558295241,4.23421422,3.791068365,4.117227123,4.550326142,4.325197053,4.694424015,3.437641287,3.755539356,3.097016369,3.061147397,4.110273133,3.899973407,2.7485282,2.946256495,3.214228682,3.810499905,3.841305717,4.091272229,3.280728156
FAGR_UCONN_22564,0.290560591,1.04709935,-1.857971539,0.944152954,1.023745888,0.312337041,1.707970376,1.042057159,1.951905028,1.342119973,-1.857971539,0.132246671,-0.687333665,-0.616491473,-0.91031163,-1.395442674,-1.248323652,-0.425557404,-1.857971539,-0.963440649,0.872428263,-1.041929836,-0.992881698,-1.857971539
FAGR_UCONN_22569,6.626293514,6.172326791,5.954715443,5.90192923,5.679152284,6.097297553,5.906696717,5.768958995,6.047610094,5.3948655,6.414888093,6.288888478,5.698532763,5.696035004,5.470645619,5.224731166,5.745850038,4.980058666,5.780636888,5.237138908,5.581322524,4.98858869,5.799134508,5.704722985
FAGR_UCONN_22571,3.541376411,3.57460541,3.523874439,4.272148103,4.387118477,4.110604491,4.136008762,4.242747542,4.157171224,3.601407331,4.106876268,4.137603639,2.889217966,2.940773265,3.286215215,3.591884445,2.96710736,3.355504801,2.860281352,3.038139358,3.951011818,2.949393511,3.076182181,3.280728156
FAGR_UCONN_22576,5.817636554,4.854194127,5.227435605,5.857052625,5.164373667,5.738708823,5.159560468,5.460586955,5.452560039,5.601991802,5.585151816,5.601735961,5.889819728,6.96997078,6.318821357,7.299264905,5.657387799,6.569106192,6.318208354,6.123244975,5.925916209,6.558762137,6.135414149,7.400107294
FAGR_UCONN_22583,4.946016223,4.898171223,4.860173032,4.589950709,4.636824486,5.16266439,4.707519426,5.070810756,5.079395472,5.082533234,5.011215038,4.931605145,5.66621282,5.605994587,5.284033262,5.538068926,5.495166502,5.387908646,5.602328399,5.665340517,5.2460945,5.751763912,5.683029581,5.442599886
FAGR_UCONN_22590,6.713519358,6.744950441,7.149869367,6.566394729,7.064287281,6.577565322,7.016019682,6.846653917,7.022618682,7.181481194,6.065828638,6.429365447,7.19813936,7.079750345,6.931942383,7.270326033,7.228735603,7.36341532,7.482065192,7.379458871,7.520672437,7.55343058,7.535500227,7.383886166
FAGR_UCONN_22592,3.13768845,3.4020782,2.375043131,1.680769177,1.744672056,0.520938414,2.954889826,2.382453451,2.647124546,2.3439846,0.144251536,1.605883236,0.512296971,0.490609104,-1.307690605,1.174331522,1.667813579,0.938299974,0.550821988,-0.415420447,0.435434189,0.713389267,-0.699518405,-0.473487468
FAGR_UCONN_22593,-1.857971539,0.227885798,-0.032789949,0.459075412,0.207302582,-1.092233709,-0.745784036,-1.275644369,-0.566859729,1.632304915,-1.857971539,-1.402089266,-1.857971539,-1.857971539,-1.307690605,-1.857971539,-1.857971539,-1.347267881,-1.857971539,-1.34245824,-1.857971539,-1.857971539,-0.992881698,-1.857971539
FAGR_UCONN_22600,4.665508215,4.398522077,4.097257222,5.022688852,4.00825468,3.766027355,4.285746441,3.941604725,4.189096911,4.618480224,4.604389779,4.897275935,2.506653808,2.222525268,2.250802029,2.979503574,2.298131838,1.966500292,2.946256495,3.286083494,2.920641848,2.761302739,2.597983842,2.458661724
FAGR_UCONN_22601,2.10490124,2.439243348,1.91998258,2.433915993,2.352903691,1.751290442,2.043212108,1.835158516,1.794781771,2.5666432,1.604154276,2.19584333,2.384829574,2.260796551,2.945953308,2.796757595,3.095086199,3.78142465,2.453645288,2.183104552,2.530505105,2.570664049,2.570728796,3.297125713
FAGR_UCONN_22603,3.808489232,4.13006562,4.366261062,4.813116565,4.260562617,4.306415952,4.109468752,3.99843047,4.124523028,3.956672342,4.260426321,4.235070215,4.359231526,4.972273703,5.221013607,5.321946386,5.028002297,4.709887659,4.597270176,4.401159066,4.949301309,4.848522722,4.635926497,4.519674092
FAGR_UCONN_22612,6.888079555,6.075102232,5.87070976,6.366365609,5.989585177,7.06346887,6.238056834,6.371344265,6.148485462,6.252613342,6.76092036,6.593043576,7.407165312,7.379511634,7.463898516,7.215715064,7.334962761,7.285375985,7.444396552,7.556968841,6.740986966,7.494222289,7.154546337,7.412389779
FAGR_UCONN_22616,0.951255158,-1.000931485,-0.032789949,0.252812577,0.207302582,1.010350534,1.754389628,-0.54079051,0.559272641,-0.250325226,0.729460834,1.280195553,-0.049700131,-0.146910068,-1.307690605,-0.764502457,0.36890909,-0.214704253,0.550821988,-1.857971539,-0.957143192,-1.857971539,-0.699518405,-1.005658719
FAGR_UCONN_22628,2.455688232,2.758399649,2.558066158,1.40957559,1.922395211,1.14245998,2.375703353,2.088816607,1.183942278,2.261412822,1.604154276,1.911284602,1.365566399,0.614004687,1.135804678,0.610731943,1.600390537,2.009118147,1.23677564,0.546666377,1.85791394,0.405917587,1.345939185,0.582890539
FAGR_UCONN_22631,5.208745978,4.413751354,4.31632401,4.989806682,4.804970916,4.320432597,5.084329862,4.785238701,5.162150028,5.033614005,4.8079276,4.783737491,4.453150477,4.105466473,4.39427897,4.543387136,4.007988223,4.186115957,4.377615479,3.981606362,4.645834396,4.492884662,4.589154258,4.540484229
FAGR_UCONN_22635,6.540810269,7.35849536,7.640595607,7.151815877,7.546831901,7.670193427,7.522862407,7.902301417,7.819129036,7.079733728,8.509853766,8.54234438,6.765054772,6.780457265,7.119061049,6.394106714,7.946087982,6.830550972,7.107574085,7.135054978,6.506798712,6.513094625,6.89779358,6.786144925
FAGR_UCONN_22657,3.925532005,2.497583104,4.036867308,0.639503845,3.032777377,1.478756183,3.699132948,3.948030364,3.749550209,3.760186268,3.845374589,4.34831585,3.486095242,1.822902374,0.379276008,0.150529941,1.293936165,1.181283353,2.602293676,3.017178199,3.281659213,1.182115127,3.016831901,1.383353879
FAGR_UCONN_22660,4.756794922,4.184354554,4.155220506,4.128486849,4.084954905,3.883979385,4.153434684,4.076751626,3.466604168,4.497431123,4.531537471,4.4260543,5.016744554,4.561456173,5.245578786,5.003441738,4.648659495,5.291931185,4.623604504,4.712811368,5.046486885,5.049268094,4.69391663,5.041599917
FAGR_UCONN_22673,5.366129652,5.464122256,5.172357028,5.50810091,5.522506965,5.385692344,5.440746713,5.296554755,5.439347366,5.53326955,5.171031384,5.232354478,5.950123757,5.918827024,5.859233559,5.997224625,5.669775013,5.910508301,5.745096453,6.029535193,6.309893234,6.015439706,5.804993953,5.853501031
FAGR_UCONN_22675,3.13768845,1.769455016,3.232276784,3.710961605,3.179909164,2.40553034,3.306008234,4.035107711,2.552119885,2.633829981,5.554365323,2.729424906,-0.442132083,0.727672641,0.638671867,1.034465433,1.667813579,-0.425557404,0.550821988,1.527329497,-0.009408418,0.713389267,2.93369802,0.872722783
FAGR_UCONN_22692,0.290560591,2.028813704,2.998948274,4.158386364,1.305983955,1.908020106,2.080128355,0.136092184,1.183942278,0.167522835,-0.441081239,-1.056198087,1.941961023,1.716769153,6.366638297,4.979801772,1.012026359,4.509242709,1.48677016,0.546666377,2.85060165,3.510452946,0.982169016,2.597534204
FAGR_UCONN_22697,1.746068284,2.497583104,2.558066158,2.223747063,1.922395211,1.478756183,1.885307006,2.284302485,2.222585768,2.496174023,1.986087507,2.024670552,3.613602388,2.940773265,3.529688516,2.796757595,3.402730088,3.235001386,3.877073849,3.682033447,3.11241373,2.669129996,3.036887841,1.661835454
FAGR_UCONN_22702,4.350847969,3.728686896,2.866414651,3.710961605,3.841417908,3.845723619,4.127216228,4.070875587,3.615002637,4.241510947,4.067775143,4.112172215,4.519783138,4.83315402,4.628981343,4.60649457,4.737642332,4.588668817,4.486845394,4.61854048,4.187194636,4.351766752,4.468821468,4.821220026
FAGR_UCONN_22712,4.794216194,4.951322,4.713555025,4.272148103,4.293257493,3.786367944,4.449880815,4.834624068,3.911407005,4.73015426,4.812665614,4.756637816,3.586225395,4.245645345,2.563744329,2.940846851,3.968424283,2.671020795,3.436793205,4.265537913,3.939811273,3.098200015,4.361585231,3.64335958
FAGR_UCONN_22713,7.344231064,7.304367844,7.069248104,7.210077258,7.040411169,7.187188013,7.080068096,7.236098109,7.299838447,7.32560996,6.634162524,7.616829582,6.382905665,6.217714669,6.482778056,6.762964268,6.684293977,6.461965602,6.698668391,6.782811905,7.210514175,6.743835877,6.370890073,6.316594439
FAGR_UCONN_22714,1.844483836,2.248574868,2.720462722,2.166046248,1.744672056,2.733462397,2.54370558,2.200671261,2.093584303,2.080577461,1.417704025,1.830419603,3.279411601,2.917004611,2.362829792,2.68424627,2.671052478,3.216934571,2.860281352,2.183104552,2.85060165,3.200525888,2.570728796,2.724204891
FAGR_UCONN_22716,3.13768845,1.861187123,2.558066158,2.166046248,1.922395211,2.853997702,2.8731084,2.792633978,2.647124546,2.759487879,2.689185441,2.773352033,2.14323123,0.83303524,1.629535149,0.879569496,0.36890909,1.782199701,1.885340291,1.118766465,1.653705562,1.684034462,2.195800916,2.20425045
FAGR_UCONN_22719,5.217954805,5.285238775,5.085583808,5.132210441,5.422604774,5.066142165,5.937199754,5.673309495,5.648996221,5.542040998,4.977855847,4.912088589,4.56255436,4.3734019,3.979690946,4.144697219,4.713913462,4.157984011,4.552282406,4.35178303,4.693294313,4.416982901,4.304821893,4.156072085
