Gene_ID,H173Fg01,H173Fg07,H173Fg08,H173Fg09,H173Fg14,H173Fg25,H173Fg28,H173Fg29,H173Fg30,H173Fg32,H173Fg36,H173Fg37,H173Fg42,H173Fg43,H173Fg45,H173Fg46,H183Fg01,H183Fg07,H183Fg08,H183Fg09,H183Fg14,H183Fg25,H183Fg28,H183Fg29,H183Fg30,H183Fg32,H183Fg36,H183Fg37,H183Fg42,H183Fg43,H183Fg45,H183Fg46,S173Fg02,S173Fg03,S173Fg05,S173Fg07,S173Fg10,S173Fg20,S173Fg23,S173Fg25,S173Fg27,S173Fg28,S173Fg29,S173Fg36,S173Fg39,S173Fg42,S173Fg44,S173Fg45,S183Fg02,S183Fg03,S183Fg05,S183Fg07,S183Fg10,S183Fg20,S183Fg23,S183Fg25,S183Fg27,S183Fg28,S183Fg29,S183Fg36,S183Fg39,S183Fg42,S183Fg44,S183Fg45
FAGR_UCONN_01175,7.384529653,7.839270132,6.803933901,6.829845751,7.071862955,7.345215586,7.521458138,7.613791545,7.463710804,7.84491197,7.350370193,7.47514631,7.399484478,7.838041739,7.850991443,7.221921979,7.032824707,7.807510621,7.490416681,6.174991527,6.977921672,7.025143506,6.979707887,7.75346398,6.67428379,7.820528308,7.041122912,7.420944776,7.650159192,7.843303023,6.682388855,7.435318373,7.128451686,7.452811882,7.990383478,7.511044342,7.050118888,7.952782559,6.367729982,7.223071715,7.279954146,7.141079301,7.180403343,7.358100727,7.229195396,7.168047817,7.59950416,8.220241477,6.179045578,6.577233705,6.630185132,6.661981556,6.639237598,6.690880355,6.80562656,6.570027402,7.347533044,6.332701532,6.682993059,6.584653795,6.680332388,6.553641698,7.154038271,6.213444298
FAGR_UCONN_01182,4.757323833,2.98886281,3.087763025,4.470539012,3.185692103,3.038548597,3.64155482,2.941379702,3.346037723,2.877880283,3.807692322,3.317402383,3.697522269,1.77535624,4.013625455,2.732904212,4.282019778,4.113823264,3.452127726,4.470544319,4.316407869,2.078951001,4.955086802,3.345838383,5.229527533,3.678569992,4.38622062,1.617792934,4.406317698,3.111388104,4.576039312,3.511894065,3.954223068,2.547524523,3.729764495,4.055203922,1.605771222,3.647048238,2.856865464,3.454810584,1.584868027,3.904048508,3.551408388,2.967501079,3.586002199,2.346737686,2.278609197,2.687551823,4.473898141,3.518347459,3.763777634,4.177960112,3.488562006,4.286755389,3.144273222,3.605604265,2.851127096,4.057397292,4.51636649,4.446411992,5.008172122,4.099251505,3.672596894,3.7137254
FAGR_UCONN_01190,-0.44767661,-0.158579927,-2.578935396,-2.007491796,-0.825410708,-1.317049305,-1.096423507,-2.578935396,-1.05428201,-2.578935396,-2.578935396,0.963046177,-1.059750636,-0.011322595,-0.117168102,-2.109415804,-2.578935396,-1.377239729,-2.181453715,-2.578935396,-2.578935396,-0.823238829,-1.732539118,-1.059324784,-0.744953777,-2.578935396,-2.578935396,-0.419464983,-1.486445869,-1.701607786,-1.154170234,-1.441913621,0.287792987,0.025035688,-2.578935396,0.757992496,-1.888506389,-0.860844258,-0.68050437,-0.854680147,0.600407688,-0.943917289,-0.451841907,0.370741287,2.451391298,0.203184782,0.027344403,-2.578935396,-1.720220375,-1.496099944,-2.578935396,-0.768927259,-1.863998038,-2.578935396,-2.004653941,-0.381493399,-0.944032204,-1.369129647,-2.074107932,0.260148526,-2.578935396,-1.792887766,-1.717151446,-1.114820514
FAGR_UCONN_01245,2.230888815,2.483094874,-1.486882501,1.190440076,1.558788912,0.735439069,1.59469653,0.385003608,3.103943614,0.233336985,0.228460008,2.867025332,0.790035692,3.343692701,3.278454612,1.605420916,0.302536617,2.54218621,-1.614263299,-0.425928344,-2.578935396,1.160895949,0.003024468,0.790626387,-0.744953777,-1.215457853,-1.129461988,2.629558404,-0.641198451,0.51407112,1.033580639,1.956272261,2.892229297,1.96642398,3.153873316,4.363584678,2.565549352,2.000008209,1.151850089,2.70711665,1.217487139,0.948331709,4.037557549,3.675214564,3.052625087,1.641075226,1.837719102,1.966477514,-0.490220617,1.154434748,1.771120992,1.900344493,0.994439505,-0.188544713,1.675856734,0.976876,2.097225709,0.770352641,-0.60342423,1.155645353,1.272806033,-0.160458258,0.741567295,0.260277536
FAGR_UCONN_01383,0.377491424,-1.285559222,-1.486882501,0.429541032,0.441733944,-0.884302649,-0.881635086,-1.339841226,-0.329686784,0.233336985,-1.356515987,-2.578935396,-0.653150299,0.166608672,0.415339795,-1.163820704,-0.658091591,0.515397218,-0.313954789,0.770633087,0.62826761,-0.178832575,1.002723861,-0.433882865,1.45591236,-0.063137281,0.407354272,0.328258727,0.579226837,0.325358516,0.373180415,2.317451351,-0.01934451,0.206052192,0.057512518,-2.578935396,-1.237286425,-0.098666083,0.995444869,0.773876897,-1.193897019,-0.943917289,-2.578935396,-2.578935396,-2.578935396,-1.01356165,0.027344403,0.69189297,-0.022988108,0.788196905,0.551584815,1.816918563,-0.122159829,0.077272988,1.035246877,0.451984613,-0.014990656,0.340466575,0.515497586,0.260148526,1.31176831,0.989724287,0.741567295,0.427500179
FAGR_UCONN_01405,5.687032868,5.370529347,5.122296258,5.474351483,5.548739521,5.231088992,5.317715312,3.599508264,5.087176834,5.100964255,5.759476672,4.305240544,5.042827027,5.252059716,5.297909947,5.301477521,6.00054601,6.135831349,5.667164467,6.543718412,6.166739958,5.63616508,6.21901548,5.766511455,6.390345576,5.991315808,6.346024304,5.016856996,6.146913124,6.080025873,6.305901293,5.764479902,5.620859359,5.596557468,5.53768607,5.280628159,4.993544937,5.380448637,6.062390266,5.679831363,5.626376475,6.21301552,5.719445069,5.238945888,5.592141662,5.099082467,5.806280308,6.053438756,6.224406228,6.181756244,5.767677482,6.074473772,5.621351482,5.462916501,6.121873315,6.185886785,5.964101016,5.600348122,5.918118602,6.175604352,5.845878837,6.600353875,6.310439197,6.312953825
FAGR_UCONN_01415,3.949118305,5.39571438,4.836939394,3.738180193,4.264634494,5.222072979,6.32957612,5.027444966,5.892120515,4.967865894,4.627311901,5.378518406,4.876376598,5.651459623,5.94247478,6.217934656,2.58418317,4.167216916,4.719199314,3.623249988,3.361096806,5.54568487,4.134485884,3.431903565,4.346639674,2.370033739,2.808343382,5.475429863,4.183673953,3.755942775,4.245245181,5.01264289,5.422531321,6.295545153,5.270260049,6.010567637,5.710123342,5.037416353,4.372505431,5.418822843,5.285855088,5.321740266,5.190965632,4.965109048,4.865523277,3.834866656,5.418050502,4.71987919,2.653879161,4.072394193,4.556877742,4.451272738,4.362033188,4.198835437,4.593573733,5.17728214,4.571621189,4.605316525,3.603778234,4.806518913,4.118126273,3.824702738,3.065989262,3.261178552
FAGR_UCONN_01443,0.023116044,0.770108225,-2.578935396,-0.800706275,-0.825410708,-0.281845739,0.863200761,-0.233678619,-0.770385142,-2.578935396,0.084069389,-2.578935396,0.653465434,0.421666922,-0.117168102,-1.471954026,-0.998636703,0.224385323,-2.578935396,-0.58331825,-2.578935396,7.622652095,0.453524583,-2.578935396,-2.578935396,-0.063137281,-2.578935396,7.260250682,-2.578935396,-0.683574363,-1.154170234,-1.094076361,0.652515841,-2.578935396,-2.578935396,0.757992496,-0.924421199,0.593396635,-1.337682363,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.34925408,-0.193788327,-2.578935396,-0.753289287,-2.578935396,-1.720220375,-2.578935396,-2.578935396,-1.406946362,-2.578935396,-0.710299683,-2.004653941,-2.578935396,-0.40598546,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396
FAGR_UCONN_01505,8.120428287,8.503107904,5.412681938,6.476253947,7.013221387,6.40323299,7.508430009,5.463145457,8.403813633,6.067934272,5.155821231,9.695697226,7.208567815,8.195929517,8.735820775,6.871024397,4.917132562,7.78633709,4.39810879,5.182919886,6.281958616,7.479494141,5.680506842,6.261680323,4.552015169,4.669110436,4.713823465,8.465057176,5.998713558,4.643645367,7.235861817,7.933909475,8.783353537,8.25150934,10.2569969,10.34524845,7.614384074,8.088471799,7.517724714,8.590954,7.488283443,7.854107394,9.11532986,9.431325353,8.153358052,7.962404842,9.073905699,7.870521246,6.452330733,6.213635349,7.148748839,7.368387676,7.146227942,5.240468652,7.707914399,7.248285655,7.704327949,5.900200521,5.426580694,7.709467068,7.011437089,5.736779592,6.739565775,6.296838272
FAGR_UCONN_01513,2.990576669,3.373920122,3.64149432,3.24502074,2.946646617,4.7983124,3.650207769,3.004142713,2.605086094,2.665053113,3.270776741,1.899747533,3.253668848,2.856674095,3.150547579,3.931012503,3.272165223,2.370705346,2.661225089,4.254957304,2.384406335,2.841726235,4.137225981,4.241603462,2.08608024,2.637522188,4.009173419,2.848789374,2.237562214,2.068544378,3.327108056,3.460210382,3.387823411,2.915823672,1.478858401,3.887093335,1.581217706,2.252946772,3.217078438,2.942424964,2.475729955,1.578699816,2.753686425,3.332436927,2.541738911,3.50053691,3.91392726,5.150706239,5.947238808,5.42706336,5.281731284,5.722828526,5.605534348,4.818510207,5.215473569,4.230816862,6.149798341,5.701293997,4.948554892,4.858678142,4.571755772,4.368428481,5.425621685,4.191562058
FAGR_UCONN_01521,2.395087276,2.351984667,2.451824672,0.554653825,2.301836342,3.60260913,0.529753067,1.644991845,2.317499345,1.041042513,0.591031587,1.259987086,0.790035692,2.200170102,2.293064552,1.249519364,3.600026175,3.069061862,5.095817958,2.810314369,3.703975832,2.825625205,1.890110993,3.43884918,3.78642454,3.011768285,3.64495348,1.684430989,1.800775379,3.763402837,1.098342326,1.524569306,1.257748965,-0.56181644,-2.578935396,3.170764468,1.279323478,-1.477955023,0.111738866,0.405159099,2.510294747,2.851292651,-0.12182611,0.602312031,2.541738911,2.818538132,3.045998541,2.010349193,2.802040599,1.307719359,3.399719122,3.005900861,3.388591693,1.143378213,0.784204607,2.477643088,2.942143556,-2.578935396,1.465571078,4.144160886,-0.665699975,2.986601377,4.176809623,2.562634719
FAGR_UCONN_01559,-1.151062253,-2.578935396,-0.112416199,-1.7889853,-0.390623079,-1.495911076,-2.044288972,0.108575737,-1.877851915,-2.578935396,-2.578935396,-0.706326492,-2.578935396,-2.578935396,-2.578935396,-1.56049433,-2.31706553,-2.578935396,-0.518173303,-2.578935396,-0.67389484,0.357523719,-1.318002179,-2.578935396,-0.122367356,-0.527182901,-0.957270223,-2.059455348,-0.641198451,-1.051273889,0.264498295,-1.094076361,-1.813957852,-2.578935396,-2.578935396,-2.578935396,-1.07238932,-0.429997337,-0.68050437,-0.091400073,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,0.203184782,-2.578935396,-2.578935396,2.802040599,0.367640217,0.321127439,1.039184829,3.057611155,0.583856679,0.392856413,2.625304619,2.057064285,3.361254515,0.713555819,-2.578935396,3.408487777,-0.616432247,0.741567295,0.577337736
FAGR_UCONN_01602,3.485633112,4.10832615,3.705735503,3.363771837,3.640740684,3.929446139,3.758213746,5.138860447,4.026346942,4.16483865,4.0888143,3.498917449,4.965610961,3.682968311,4.732239845,3.98675274,2.743361399,3.651913498,3.604723781,3.255976959,3.225941256,3.338074538,3.338766122,3.403781811,2.980970508,2.914369369,3.316139879,3.076759703,3.104552006,2.717204473,3.155122406,3.120637985,4.018149762,4.075885393,3.412379191,4.446581657,3.153601979,3.753374787,3.589585492,4.208242649,2.640823777,4.550248235,3.814864199,4.129482098,3.083032683,4.237329866,3.740906007,3.860671618,3.92053527,3.932043424,3.068692163,3.325582482,3.705901352,2.996162861,3.856755667,2.127405962,2.383670463,3.739090244,3.509218584,4.858678142,3.833532971,3.500861886,0.618433184,3.697448793
FAGR_UCONN_01614,3.657210945,3.362610798,-2.578935396,1.360036119,1.652850295,-0.202013991,1.943419678,0.816609956,0.080684345,2.415304403,1.813427007,1.259987086,-0.076674594,-0.538886094,2.934530533,2.170580263,0.450542784,1.722756053,1.412809711,0.953687153,2.996022953,0.357523719,0.488279527,1.298056361,2.81486329,3.678569992,0.130237681,0.628228467,1.496069753,0.712105077,2.64996046,1.248062523,2.312147648,2.301046455,-2.578935396,-2.578935396,0.057280458,1.245582647,0.819998254,-0.854680147,-2.578935396,-2.578935396,0.473849944,2.642906849,3.331212088,0.564811711,-2.578935396,3.023533854,3.907506163,3.695512573,2.992287575,2.25753763,2.981218881,3.232507685,4.578829421,2.881802085,3.147345127,4.920032588,2.771582951,-2.578935396,1.272806033,3.030072061,5.097047969,3.523706967
FAGR_UCONN_01664,8.303398586,8.140544034,7.459001449,7.667290245,7.557081043,7.883969337,8.293545788,8.088283099,8.299781334,8.003516789,7.84001853,8.299876469,8.463390849,8.242995071,8.832778192,7.810419462,7.865485435,8.002016569,8.279064555,7.651328901,7.624031194,7.425098393,8.023868217,8.282428239,7.49914568,8.198276247,7.744467703,7.737205668,8.828616921,8.402384583,7.72545126,8.037832957,8.139613973,7.797195161,8.550036508,9.133988552,7.893072705,8.555536138,7.752711128,8.73957209,8.062644097,8.222538206,8.187961871,7.980360598,7.861550402,7.791414827,8.265175981,9.155963518,7.531714474,7.385658838,7.673991936,7.51868703,7.208286191,6.991861052,7.851306678,7.517686724,7.51717767,6.921904021,7.383513467,7.792259612,7.407951991,8.080824945,7.619042898,7.998267992
FAGR_UCONN_01693,5.896816451,4.677248238,3.61942879,4.759749593,6.084246174,1.573011535,3.322291351,2.273578213,1.793344364,4.932580071,6.294555845,4.725343566,4.921683591,1.493373005,4.811919067,3.868799799,5.446411321,6.338724825,4.346334426,5.050197945,5.728025549,4.899358857,4.855441588,4.94690305,5.393221113,6.717167634,6.340876921,4.659180149,5.979341476,4.619184692,5.714739073,5.255603984,4.75332205,5.686944422,4.400995281,4.863889925,2.730935242,4.098190256,4.204036804,4.337695896,3.88109627,4.289273493,3.243234558,5.416739578,4.917069851,4.775463468,3.645935658,5.482025777,7.287079407,7.431736925,5.207635008,5.10247927,4.463796886,5.351277761,5.180091541,6.209484122,5.686564826,6.121256374,5.366548465,6.236008612,4.884400527,6.370244295,7.035697409,6.285993684
FAGR_UCONN_01724,1.513587461,1.131650351,0.750787123,1.857720532,1.824360533,1.639531166,1.856360233,-0.052425913,0.840433834,1.492547429,-0.076396161,1.716316937,1.910500864,0.790920157,0.964242125,0.453183407,1.820386604,1.496700097,1.12746829,2.380301613,2.996022953,0.878258519,2.487957407,1.969848822,0.91430026,1.485470264,1.615690258,0.986169848,2.401787155,0.886207556,1.532555893,1.120688961,1.62923759,1.002643332,0.057512518,-2.578935396,1.184704373,1.357707316,2.171495102,-1.473225412,-2.578935396,2.447365264,1.865439188,2.743331782,0.490070755,-2.578935396,1.445024552,2.912308925,2.302229209,1.944072557,2.168363707,2.288836553,3.529372981,1.630700992,2.637567664,-2.578935396,3.392981367,2.322531445,1.637989164,5.137316718,1.232762243,2.997592461,1.236285983,2.100554918
FAGR_UCONN_01791,3.041040619,2.503833284,2.880736278,3.03199973,3.019080395,3.223390882,2.12819604,2.167890739,1.996314753,3.208055648,2.064966134,1.899747533,3.714785448,3.506846378,3.451278493,2.369401569,4.296765752,4.073372513,4.58841234,4.709875899,4.503368227,3.468229416,4.632775278,4.68299795,4.32362472,4.623612864,4.583909681,3.218421502,4.431879243,5.094722265,4.23087421,3.307721471,1.879204198,3.429899434,3.631528222,2.90332119,2.708438124,3.313339206,3.589585492,3.812478801,3.323869004,3.834465395,3.092473608,3.596849576,4.429774932,3.322806389,1.654691975,3.953491163,3.297655006,2.607308037,2.479508615,3.636616005,3.130160984,2.770785895,2.498251712,2.881802085,2.803370926,3.690804045,3.445648212,4.144160886,3.911700968,3.413283708,0.960185299,4.720692053
FAGR_UCONN_01896,3.720508934,4.482036616,3.597020526,2.694049161,3.833835544,3.879860439,3.93148866,3.903794799,4.163346199,3.127129648,4.011074524,3.498917449,4.142331432,3.576748871,4.281309779,3.898166545,2.86708242,3.928333098,3.559966137,3.446186747,3.938205014,3.625301845,3.567258631,3.76601506,3.057362505,2.963890618,3.664863257,3.417647417,2.953901325,3.134585002,3.93538669,3.974779527,4.343346792,4.338472855,3.526110874,4.87891044,3.004610594,3.954009943,4.073188959,4.56623057,3.88109627,4.094676077,3.795470405,4.072708094,3.941728706,2.749859157,4.365261801,4.979179643,3.172540561,3.395443861,3.895474865,4.282726766,3.417868444,3.664862301,3.665326867,3.865328965,2.827446606,3.762640521,3.089396063,2.100410803,3.164257484,2.624854188,3.222172353,3.745737858
FAGR_UCONN_02000,7.351169145,6.354822873,5.01651737,5.65055165,5.108698232,4.815198173,4.777183002,6.183679611,3.717337239,5.757699113,5.545232976,4.990904079,4.773039684,4.539920039,5.819931232,4.779415891,6.314944717,5.459104791,3.479852386,6.878750506,5.765062727,4.701817378,6.163647474,6.349073261,4.219419132,6.16545667,4.59778558,4.801079885,6.386357274,6.244981841,5.960988464,4.915241701,4.867628531,4.263823968,4.720635775,5.325176791,2.30566226,3.613559733,4.449894292,4.6572337,3.668008297,4.946307887,3.52809749,5.431866793,6.230803784,5.397321268,4.821494725,6.197981697,8.086925568,7.190603991,7.181376932,7.000075754,6.775531693,7.129009138,8.314352493,7.947676013,8.141855516,8.539165907,6.669143589,5.953768553,4.213798955,5.980620342,7.869943333,4.752551989
FAGR_UCONN_02048,5.793896266,5.814168567,6.299683365,6.1955973,5.997269444,6.632834919,5.049909144,6.449171119,4.764802154,3.571377347,5.744541806,4.59843294,4.921683591,4.113942016,6.247424506,6.831612101,5.497302474,5.705187945,4.604243587,6.078106035,5.074978616,5.264402363,5.088488636,5.557449149,4.90714469,5.158219185,6.384555556,4.153409314,4.818505671,4.516970975,5.927962358,6.070517228,5.02111739,5.768405149,5.237238678,5.399972709,4.321403996,4.048931805,4.888351106,4.530567917,5.105443015,5.420025333,4.863256843,5.362509179,5.121328214,4.95398084,5.344347117,5.44653692,7.747232434,7.743655154,7.368696118,7.54808754,6.907813452,6.685913612,7.496027942,7.092022457,7.150484734,7.599882862,7.044274621,6.175604352,6.848754417,6.607545963,7.144306485,5.977701
FAGR_UCONN_02126,3.935843882,1.463484505,3.989963849,1.552352163,3.363138988,2.555014711,3.66735951,4.446179379,2.712713898,3.127129648,4.347901598,3.182318972,4.409460708,2.830498921,2.272727269,2.796670188,3.725218719,1.983106382,1.626329232,3.063623079,4.817299893,10.75356144,3.38099264,2.294791079,1.275786598,4.216951746,4.675081394,9.902154482,1.634603358,1.268210744,5.545066015,2.720327426,1.832556128,1.596380062,2.650880082,1.202037966,1.368117099,1.854696641,1.4214626,0.928025517,2.120545737,0.657351775,2.337182864,2.152132924,2.541738911,3.173482016,2.278609197,5.054452719,0.612346795,1.660701013,5.389922228,5.32638339,4.789147216,5.124111954,4.157265078,5.608510475,5.897429482,5.448897919,3.159000252,2.883430699,4.033247449,4.752698422,0.48380054,3.895939887
FAGR_UCONN_02131,2.230888815,2.351984667,1.98394397,2.214468269,2.789861842,2.460047789,2.377833834,1.746381836,2.223577701,2.481910286,1.61750647,2.67910054,3.367197408,3.065595373,2.827057163,1.907269851,2.57614694,2.761733522,2.895413312,3.623249988,3.652194473,3.21985506,2.816717288,3.230492632,3.198987341,2.509968445,2.561657297,2.743334162,3.33878009,2.917723062,3.139820142,2.374406088,2.723526058,1.953815317,2.838711476,2.715279311,2.626815027,2.987047507,1.844680775,3.144681639,2.289272715,2.985751236,2.869501753,3.596849576,2.497272232,2.250588592,2.278609197,3.431128782,3.958931124,2.67932605,2.168363707,3.263916752,3.343531529,2.284499121,3.271977555,1.663916202,1.837551865,3.896398381,3.48231639,5.05028259,3.076482082,3.445748759,3.437831832,4.095456582
FAGR_UCONN_02132,4.447013444,3.003499552,1.589110831,3.323311443,2.659970181,1.060799413,1.521128531,0.108575737,1.000026532,1.492547429,2.139928287,3.033268292,2.938055776,2.856674095,2.934530533,1.521641093,3.510090251,3.395701525,1.976983247,3.627746457,2.910450454,1.211338646,3.150882856,3.892827882,3.343281962,4.296420086,2.923004843,3.076759703,4.160925949,4.070538067,2.959823591,2.02902673,3.287630678,2.60510125,0.057512518,3.826402158,2.24443021,3.05515459,2.437777826,2.905776622,3.243966087,1.884369561,2.254375531,2.642906849,2.745577777,2.521714647,2.146073426,3.001964301,5.655416805,4.672112036,3.141253098,2.25753763,3.358708497,1.787305934,2.637567664,-0.381493399,0.948176924,0.770352641,3.544325183,-2.578935396,1.824068836,3.182330868,6.107893852,3.48629885
FAGR_UCONN_02163,4.734505903,5.206262872,3.377949918,3.90021064,4.379145089,4.195743899,3.866141073,2.962605539,4.292317335,3.35744351,3.112272823,5.671180019,4.420024405,5.503307816,4.65969656,2.89982534,2.721668973,4.790290749,1.976983247,3.923076854,4.282749058,4.937316359,3.020419344,3.466302007,2.879415186,2.294623756,2.923004843,4.599994268,3.039529945,3.698727721,4.25947441,4.302831812,5.390685084,5.440371251,5.482394782,6.316656792,4.127306701,5.150707422,5.241666213,5.500971397,4.931443222,5.146202114,6.091541725,6.066759374,5.708859664,5.690883398,5.806280308,4.403533966,4.213035252,4.46765993,4.016149254,4.738771139,4.134055604,3.058976844,3.411651259,3.804648568,4.935102094,4.669015506,3.028712011,5.406234113,4.579758977,3.597943556,3.887844976,3.837721861
