sample,ME_antiquewhite4,ME_indianred4,ME_steelblue,ME_navajowhite2,ME_white,ME_lightsteelblue,ME_maroon,ME_brown4,ME_darkturquoise,ME_thistle1,ME_turquoise,ME_plum2,ME_orange,ME_orangered4,ME_bisque4,ME_lavenderblush3,ME_saddlebrown,ME_yellowgreen,ME_skyblue2,ME_lightpink4,ME_darkorange2,ME_mediumpurple2,ME_darkolivegreen,ME_greenyellow,ME_plum,ME_palevioletred3,ME_skyblue1,ME_lightcoral,ME_ivory,ME_skyblue,ME_coral1,ME_lightgreen,ME_darkred,ME_darkseagreen4,ME_mediumorchid,ME_darkslateblue,ME_thistle2,ME_royalblue,ME_lightcyan1,ME_skyblue3,ME_honeydew1,ME_magenta,ME_coral2,ME_darkorange,ME_lightcyan,ME_darkmagenta,ME_lightyellow,ME_mediumpurple3,ME_sienna3,ME_pink,ME_salmon4,ME_paleturquoise,ME_purple,ME_brown,ME_darkgreen,ME_black,ME_yellow,ME_blue,ME_green,ME_floralwhite,ME_cyan,ME_darkgrey,ME_yellow4,ME_violet,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_orangered3,ME_plum1,ME_grey
S182Fg02,-0.0073897359383322935,-0.016622344025355,-0.015244786489205332,-0.016134135374459645,-0.009140450427776982,-2.558160457195127e-4,0.020616157312974358,-0.008116816190819583,-0.025859601231162842,-0.007327586815350347,-0.022266561135644115,-0.015539630725187088,-0.03509214577087693,-0.03630230234035713,-0.013244648079963483,-0.01517678772929998,-0.009232313790846405,-0.020677573950188655,0.008902397146094466,-0.007179881185009126,-0.01915655592686381,-0.013092472390513435,-0.01116972621598768,-6.295507521444934e-4,0.001017224715291978,-0.006195869816326822,-0.0163924041047525,0.023495866552063614,-0.011693371506273694,0.030118062104528456,0.9881921197110459,0.02737640264302733,-0.0077042921824535746,-0.014049089524977016,0.019067937783609826,-0.004530674817151603,-0.010212482551592378,-0.005617579357801908,-0.0015645857787898415,-0.010741415702893433,-0.010347455737156412,-0.0021149565367713334,-0.011094403372970898,-0.004724941168598071,-0.012225880068836879,-0.014093817876389114,-0.016598246534017036,-0.006738687806544478,-0.010856832507081039,-0.008268548639563241,-0.0178047951580258,-0.010255307909992116,-0.014396152983098709,-0.0049739106395763994,0.01450957884257554,-0.011842401748770407,-0.007331418267217543,-0.006542837499275856,-0.005365396941091417,-0.0047465964546411004,-0.008215423016572567,-0.012223811454880846,-5.878149267157931e-4,-0.013739805047645574,-0.010696444455621653,0.0012112675179981123,-0.01581309709876592,-0.013563066416675007,-0.012520045746910608,-0.01064296896240797
S182Fg03,-0.0019690578889083776,-0.016622344025355,-0.00288313867752367,-0.01358643185329155,-1.42644265541935e-4,-0.011217256215591142,-0.010041995440539126,-0.01429049921548525,-0.02339741314042566,-0.01719966631598757,-0.01835485332790585,-0.015437012955725698,-0.03378930512612576,-0.03892734946714226,-0.0105585089568318,-0.01480769227051642,-0.01003612894277554,-0.010844949400611167,-0.004043872130688265,-0.012933162992648132,-0.011258503432758568,-0.0092561102900608,-0.0027371016127723646,0.03294207942158672,-0.005871854678162741,0.015417253131597843,-0.005448833104736121,0.019849840433111606,0.008394868178876346,0.009180368679273467,0.024943759685583145,0.9863128190138638,-0.004014877725024023,0.021624374808460932,0.027980692707266247,-0.013506092521304823,-0.004215078176821068,0.004504715735881198,-0.006303439920439611,-0.003776908542948689,0.009487780675854068,0.0034895940916172224,1.1157193080137236e-4,0.0022254395051869162,-0.008570834816771842,-0.004894451786827093,-0.0031535552014208615,-0.002325515562421182,-0.0016607801198274094,0.003220229668077628,0.002236867782799515,-0.0019835934961276187,0.0034192428042228405,0.008185901142736677,0.0017225000516043582,0.007933059587337235,0.00493244020946159,0.014556196561865933,-0.0018489585545013736,0.003517030107495934,0.010502302501271862,0.03598177369494731,0.003911713897162749,-0.004528486719650868,-0.0013283811767652181,-3.875425302583923e-4,-0.017479609810619898,-0.015046623710604346,0.011214641506399113,0.0035413640966455487
S182Fg04,-0.018126385639035292,-0.016622344025355,-0.015830581521156472,0.007570148249530059,-0.018375442496132252,-0.018450546508491386,-0.021702897421390786,-0.020065793454024504,-0.030104609446401778,-0.023655956978008538,-0.028765982441356315,-0.01625117452687274,-0.03757383735012587,-0.039803318623332175,-0.016210131409239915,-0.015320216972213923,-0.017576898401403564,-0.019781164031761944,-0.014382322797586758,-0.015140921511941222,-0.010618635440101522,-0.015972776246362914,-0.023542214179493627,-0.023908348339391237,-0.016003744562523715,-0.01743178800219396,-0.017442748731833196,0.015864425696688795,-0.023599797650713017,-0.016277113389027053,-0.019373213857578536,-0.011302925495183731,-0.01314598506080769,-0.01666600469079165,-0.007766041993091611,-0.015927591310764863,-0.022821262305028674,-0.013763849885957169,-0.016569072009506865,-0.01711222966394364,-0.019646393640258157,-0.0115008041936663,-0.020947149949193868,-0.0105653087146361,-0.015972433716131922,-0.021075769476356757,-0.022519702870426983,-0.023801643427911287,-0.012809576445166407,-0.021138458301049344,-0.021386063892530123,-0.01782710852980683,-0.019676389380782436,-0.01957792074211301,-0.019410472707610246,-0.023025705788577596,-0.021680038963603775,-0.020171619935914514,-0.022795197751120273,-0.0056330306237837875,-0.023953103822572614,-0.019756513475819238,-0.017216319844906135,-0.02073218708759156,-0.01884279850519118,-0.020705080778710905,-0.015393567588817379,-0.01603566190655724,-0.01887749073726506,-0.010548167669985295
S182Fg05,-0.015320664135521578,-0.016622344025355,-0.007428217217331621,-0.011266979224954395,0.0029505662357178263,-0.018394638931844284,-0.01303255435875857,-0.00953493464641208,-0.02310002169614674,-2.7428709312790086e-4,-0.018484301174205412,-0.01252791503878269,-0.0351582098459306,-0.029603514984361524,-2.842065400723875e-4,-0.0077786656170026084,-0.013168955567113842,-0.014396980039812523,0.006116103084260726,-6.008398947946693e-4,0.0016832712598432709,0.006880101596154339,-0.004945040045590727,-0.005347744112635604,-0.015194918431444864,0.019144651095902108,-0.0035610213497635447,-0.014127202666544133,-0.003099636366046741,-6.177911552098489e-4,5.87662559301999e-4,-0.010726313639032101,-0.001033700007789696,-0.0027316963174320095,-0.0011985111052883822,-0.009088078509522545,-0.009457052191428424,0.9846404600188567,-0.0026005278844576187,-0.002500486550022304,0.01961733768653536,0.007302525168993295,0.0019024475324008465,0.02252735033386571,-0.00970107586048788,-0.0064799146074626494,-0.0010231670309734477,-0.0020847233180815404,0.010795438137411167,0.006691970974869357,-0.004541000693524659,7.610981741905916e-4,0.00638780363785438,0.00819758196169204,-0.008792296915172176,0.0059198699622334955,0.004617061721892519,0.018657697731831582,0.019633352223912753,0.004476961396909786,0.013093542481716756,0.0033136665176125056,0.03133285470309229,0.003435825222226672,0.02096765561218822,0.02377130847903876,-0.006643227796663383,-0.008858296880157388,-0.005980384029673682,0.019351100802314555
S182Fg06,-0.012514942632007866,-0.016622344025355,-0.015220774223058117,-0.015029970695707698,-0.011354187618577961,-0.018450546508491386,-0.021702897421390786,0.002421620088097619,-0.024204035202703745,-0.014046337012586575,-0.023878122339733143,-0.013005327520835821,-0.036559480497740764,-0.036636605533362746,-0.014622513307579275,-0.014781096822358652,-0.006816831828787238,-0.011839668977380459,0.9924460991833444,0.003958065396409112,-0.0179559536298933,-0.015921758182964537,-0.010437984282392966,-0.01927860884696793,-0.016003744562523715,-0.013951370189744915,-0.016911534532334224,-0.01027722687831308,-0.012103336641374968,-0.011149311280838658,-0.01153702920808017,0.009611121238527217,-0.013688530514135837,-0.01666600469079165,-6.594949059467666e-4,-0.01415962051479732,-0.01882790591112897,-0.004624006042985984,-0.00882024468598557,-0.016048129002638193,-0.008701907609679831,-0.012810875811759385,-0.010315975588574663,-0.015135549687712867,-0.016840893190743285,-0.01588161881836859,-0.014862153908850857,4.1191875319676385e-4,-0.002050574784653091,-0.013919160837887495,-0.016377657493143603,-0.0115154573516452,-0.002259793768030668,-0.008881715176230999,-0.0029405039574349036,-0.013691570871622219,-0.004474536905717699,-0.01273280245228687,3.9845696240139994e-4,-0.004222515672997229,-0.008296697398276152,0.021584907396554928,-0.0038056942353277157,-0.009364767711078378,-0.008679800000934528,-0.004420899477217845,-0.003405298976908623,-0.007800083898928489,-0.014541945204281308,-0.010737770254830643
S182Fg07,-0.018126385639035292,-0.016622344025355,-0.018383167654688743,-0.016362647092978893,-0.019901399092728797,-0.018450546508491386,-0.021702897421390786,-0.019261988716505994,-0.029540534975823606,-0.0171169631946228,-0.025673763442629907,-0.01798250615783484,-0.037575937936956565,-0.03866491884002,-0.016210131409239915,-0.01536952462387434,-0.012254815984602235,-0.014819111635342117,-0.014382322797586758,-0.0050711502013772196,-0.009770521991522703,-0.016032178829340007,-0.01956619910891992,-0.01863689265271756,-0.016003744562523715,-0.024402751777863035,-0.01829741329650375,-0.018900834833256906,-0.01593154534724374,-0.020863230040242584,-0.019373213857578536,-0.020226427519672893,-0.012071482247760834,-0.01666600469079165,-0.02290953186854745,-0.02380291947084364,-0.0172379057728387,-0.018908593473818184,-0.013753704849849679,-0.015481995008230522,-0.01971166470496765,-0.00809496302605028,-0.015274279158663098,-0.019296170299593962,-0.017070884665125213,-0.020757238788993233,-0.016592711937095023,-0.021049661647903586,-0.006339317268219971,-0.016566685853274615,-0.019304608660824008,-0.01861763632424874,-0.013242050202342545,-0.020049248914560346,-0.017274355101880554,-0.02156682957157528,-0.01514929771759486,-0.02025735574260564,-0.022514127807808156,-0.012170276608443475,-0.010761551626123862,-0.009676485736978492,0.9797207278333422,-0.008140884771542673,-0.020937917829356282,-0.005412387962476031,-0.014630912172452383,-0.01289182087401099,-0.01863915056738782,-0.010548167669985295
S182Fg08,-0.015320664135521578,-0.016622344025355,0.01872792769689616,-0.012595205300003619,-0.010585480003393816,0.04417894419227879,-0.0104754522848504,-0.007716330490605624,-0.017221758198328774,-0.010075293026461882,-0.005568108227640204,-0.008032933652490493,-0.033420377209085625,-0.03294990954695458,-0.009920948720270262,-0.010973513820882581,-0.009682357050052121,0.0014476957098281233,-0.002828396058604835,0.008156171262897055,0.015369785149685155,-0.014112907962896397,0.012797408745250972,8.396324623196836e-4,-0.015366983459097906,0.012678308607433944,-0.010212772507880212,0.017214377978829926,0.009817593761345899,0.021157863536430257,0.021730942727907945,0.004742748871787536,0.018615015050136574,0.007709297871665513,0.02079824804398703,0.0027860481096983305,0.03227964567296462,0.024208150689276585,0.024981129387378308,-0.011529550672079005,-5.922912815013822e-4,0.0013469379497185899,-0.007710176873021877,0.02731852254345653,0.0036333961823601826,-0.007094897179906187,0.004976842282701994,-0.0021652400617757773,0.00521625191280463,0.016197299274930257,-6.099465034260403e-4,0.006552268331387694,0.013676243826405093,0.02091197724161731,0.013316878670762722,0.01775142675424913,0.010178968343388346,0.02015813280065461,0.01277038205484314,0.03147607498015542,0.022470868461877545,0.018579777114330703,0.05726764060376194,0.08362166976079853,0.09392570363111828,0.9834416609115647,7.997836501296257e-4,-0.008093813476794807,0.02473352324790422,0.010312781734393256
S182Fg10,-0.018126385639035292,0.014194423108107028,-0.01199420808293212,-0.004753186994001012,0.036384758120262546,-0.01638196617254854,-0.00922199765574266,-0.01059004513001039,-0.012601504362790528,-0.011190578782617765,-0.008971982278495261,-0.013583311635286689,-0.029197018624232112,-0.030345781264254513,-0.01278290993864545,-0.01058677105792822,-0.009420618533567479,-0.009137680243563482,0.0014538816039009832,-0.004634588754518349,-0.008476758704566927,-0.008627381172049883,0.004563621165199542,-0.014438985237268616,-0.015366983459097906,0.011979250317585819,0.01214980735614264,-0.013282833930286014,-5.333804442261972e-4,-0.003409233307467273,0.002778956995739769,-0.014744326879292691,-4.453188486346236e-4,-0.013601267119698317,-0.00497476508809477,0.02691620698648819,0.0017217911019574536,-0.007164045882776314,-0.0034223178853610226,-0.009362305805810022,-0.01283317784875605,-0.003844113943357439,-0.020710251846507457,-0.0030562118279197086,-0.006433964456904822,0.0022818411720728444,-0.0013021310225761638,0.010814824127682223,-9.386661961376702e-4,0.00920993432912724,2.12358930525354e-4,-0.017384097087899668,-0.001985933464292067,-0.004689375420554629,-0.012336321088975215,0.01105845504898459,7.953898515799665e-4,0.0025968389341780003,0.0040433964862472156,-0.009333827167518044,-0.0016098601845595333,-0.01295037949850167,0.019315105492950582,0.007617166561623032,0.9792766987346494,0.058283516339801576,-0.006232041718384645,-9.528294182756367e-4,0.0022525782970546264,-0.010920261867207532
S182Fg18,-0.015320664135521578,-0.016622344025355,-0.020693034175183384,-0.015728815100141465,-0.010144597104615499,-0.010624937657374506,-0.021702897421390786,-0.008666650125270093,-0.028999215850883473,-0.021147738993007675,-0.028009930482719506,-0.014824394689042338,-0.037582063377400804,-0.03939681192660942,-0.016210131409239915,-0.015267127537155771,-0.019898202568471742,-0.015151730737542992,-0.014048884953679059,-0.019532512540430234,-0.020568195466801796,-0.010468310587391552,-0.015420093729078998,-0.02362249447743552,-0.013901301887848801,-0.007615655620732985,-0.005422996498944141,-0.009469778995908095,-0.014708425160594745,-0.00627820830580428,-0.0013277545425316184,-0.016917481845344265,-0.017694387365053667,-0.01639488704025358,-0.020122083869277486,-0.019449094256715607,-0.017712315356313714,-0.0056287454695532506,-0.02075499007419332,-0.01542573420634948,-0.0190212769258766,-0.006652713375709646,-0.018962033340812607,-0.014018162607454423,-0.016423506440855554,-0.02011292550518658,-0.016666250203073434,-0.010967127429304205,-0.018702518627461924,-0.016410152043575005,-0.022240965309165032,-0.018741340317157663,-0.013323107059166965,-0.017615332171502015,-0.004144958232603674,-0.02145553125965152,-0.019931825338669787,-0.020456365679184543,-0.013297082586614061,-0.022526411238948215,-0.019088510977534338,-0.013248634153087446,-0.010762925951316404,-0.012467437227245932,-0.01764896723520407,-0.015288176708295825,-0.010445790995820294,-0.006584544480338076,-0.01210344496370478,-0.00772361047626197
S182Fg20,-0.018126385639035292,-0.016622344025355,-0.012103198449246611,-0.013628735003953387,-0.01618480128780255,-0.016084151728475923,-0.017122116232092314,-0.014880614393822286,-0.028438319238308567,-0.019726661922317628,-0.017616160144999515,-0.014077607420125215,-0.0368475873800807,-0.037623309235709675,-0.005556160828386688,-0.014557561518160797,-0.018088933339257828,-0.018762205535296627,-0.01396770323911843,-0.015173083756916221,-0.01184394418114602,-0.011616079968466557,-0.018939025441058174,-0.02243269155406759,-0.011389297959676954,-0.018025121126973465,-0.012835606940286735,0.9193380621242506,-0.011764411966117265,-0.012734554916293732,-0.004553038429435658,-0.011046372716600732,-0.00867919328597335,-0.014052619444952712,-0.01700317562374234,-0.02119133939167207,-0.016385478955026667,-0.018657272335674355,0.002353451474248287,-0.011420974474470352,-0.006663282414015605,-0.005707517791016919,-0.011789910487144836,-0.02160200983531653,-0.016159369603293217,-0.015116119525448213,-0.007510735569649878,-0.015656366552213308,-0.018287627618124906,-0.011195865335402537,-0.019731284568642104,-0.014417835224059171,-0.012790997341187918,-0.01341255827865721,-0.010154440703963404,-0.0208482479888243,-0.017417935155747064,-0.013351643968193327,-0.014822530768753256,-0.019171109619363122,-0.013815878577274747,-0.005967397784047815,0.016571702112005645,-0.010923097754893104,-0.012045294754837895,-0.014617529481389436,-0.008637113767137225,-0.011060928064653483,-0.019676728496017714,-0.010832571547253316
S182Fg23,-0.018126385639035292,-0.016622344025355,-0.019680591664240393,-0.015940092431087273,-0.018826671393560656,-0.018226916201902973,-0.019519253338303292,-0.01322018414189408,-0.02577659674473566,-0.013961902001540192,-0.025133269340321156,-0.021346728144080337,-0.03299843573621849,-0.03893933606548836,0.0021558121189829684,-0.014760814778659523,-0.02007376972733718,-0.01983061121549447,-0.014382322797586758,-0.011769121321917589,-0.010895260091861177,0.01033150945837035,-0.017575980344516844,-0.018564253132824542,-0.01579149086138178,-0.02057921110190945,-0.006963561250200936,0.35993069416044216,-0.010619141089542788,-0.007686627017593578,0.001363113511614484,-0.011170525026218408,-0.005291503549455459,-0.013644227611534415,-0.011585256212051054,-0.013836155817036316,-0.020432269256217238,-0.018473151082063904,-0.020689279812142213,-0.014092889420255038,-0.016658463218726403,-0.013873789177353138,-0.020034402165710553,-0.01485397857438744,-0.01785171162446818,-0.017580677579054623,-0.017914102646461944,-0.015715560713525267,-0.008497445949877969,-0.015533347144038914,-0.022659250329470526,-0.015315969162822664,-0.017493209341439924,-0.015644337904388496,-0.015356767789027526,-0.01952217718015369,-0.020424498293099367,-0.02191998836867289,-0.016403707549925064,-0.010284700124883946,-0.01321635544310365,-0.013669941802484091,-0.02582909344377657,-0.0166245399465297,-0.018966256578137743,-0.01970070331241405,-0.018211474046831867,-0.014799364161616124,-0.022382859152570128,-0.010548167669985295
S182Fg25,-0.012514942632007866,-0.016622344025355,-0.01132486681142658,-0.01617533651726371,-0.012977563600657833,-0.018450546508491386,-0.021390948266663996,-0.009114356712035686,-0.02193842213515831,-0.001631479317797825,-0.017834974717834594,-0.010104755025273183,-0.035995345692466346,-0.03671375775564351,-0.0105585089568318,-0.004959573908184928,-0.0026975209351195835,-0.01321369761993443,-0.007308684814265545,-0.01880829577914064,-0.007066781749504096,-0.015141821664302826,0.01185212040101723,-0.010599507511674194,0.00486993046085419,0.0017705654667775606,-0.015241275129264804,-0.0030040970345756642,0.004442784835000633,0.018555877747268627,-0.010398938098416141,-0.004134589725307476,0.9898640672979436,-0.0044973674331701035,-0.0014635582645590335,-0.014026584564833867,0.010010636525360002,-0.012797683516605493,-0.015500953413179407,-0.009499314998683131,-0.019107907356404826,-0.011260247003842953,-0.007269000616890248,-0.009654625621956028,-2.7394348957064023e-4,-0.013273315909268866,-0.004900145172587565,-0.011890304295231816,-0.005671091218227589,-0.008308303697996889,-8.22775668530262e-4,-0.010413892498551963,-0.009381506982690814,-0.005971518452395565,-0.004895581812103399,-0.008018487210248854,-0.007260956409585359,-0.002519838969926096,-0.00991630238815415,0.02568320361421457,-0.0015724095603214,-0.022099096996843835,-0.022827188835222584,-0.006631779851244558,-0.0018774887243666824,-0.010228612472718036,-0.00936309777012093,-0.0064274123642309305,-0.015751740219105487,-0.011477647788254317
S182Fg27,0.8145890766498947,-0.016622344025355,-0.005029200546021702,-0.015448984253639888,-0.016221850050849564,-0.018394638931844284,-0.02081577097195629,-0.017949517820559483,-0.028218796213928813,-0.013665633187437356,-0.02589597217738787,-0.01973362468094058,-0.03656840922553368,-0.03849701224416662,-0.01338432018303586,-0.013108028699051392,-0.010300551383142351,-0.017768914412006037,-0.013481365517346244,-0.012212121982947325,-0.01846548982383126,-0.014935137235568175,-0.017479956489114396,-0.020045855252089476,-0.002446974714909951,-0.0025652712130424193,-0.014332074084749815,-0.011831681128084597,-0.01394291205020948,-0.006368849606825393,-0.019373213857578536,-0.014339522110031089,0.009528184949016992,-0.011932449266921637,-0.00990132188748375,-0.013887947791977797,-0.016695903446134346,-0.011532171849548323,-0.004438981155328631,-0.011710492852407734,-4.830280608676136e-4,-0.015534675908413427,0.004532485811969197,-0.016257486974865957,-0.014594099323981313,-0.010652143945613337,-0.014892657988936159,-0.008641450419773461,-0.014235658850732778,-0.016513524606292945,-0.02185338531837304,-0.013412274682351333,-0.014184173076678665,-0.013050859534754756,-0.006430521844545616,-0.018057391441746746,-0.018115244436967003,-0.01603857026963263,-0.017809973079102356,-0.020499899729951355,-0.018213320709020833,-0.012071168629509648,-0.01946160271308373,-0.01643414400343529,-0.010943643988117813,-0.014649389359702614,0.0012602615797504266,0.0011457623407631827,-0.014895815977688503,-0.010832571547253316
S182Fg28,0.24196640690366455,-0.016622344025355,-0.0196973157923762,-0.016362647092978893,-0.015174004551055545,-0.018450546508491386,-0.013027703954017224,-0.017039254201406177,-0.02927603728216622,-0.022027649420246057,-0.027913391196673888,-0.02153045384413383,-0.03778067485877707,-0.033954557265111276,-0.014905490732213042,-0.01436020129868252,-0.013100135059130985,-0.020044466187311233,-0.014382322797586758,-0.02107734728706343,-0.018958034249700106,-0.014956710876771702,-0.021699996039446435,-0.024065666825031452,-0.016003744562523715,-0.02396878452091545,-0.016096531574218267,-0.018900834833256906,-0.014101661903441906,-0.018433371985196425,-0.016386060430025256,-0.018056920461640338,-0.019876303953493598,-0.012104589796939184,-0.02136079796499125,-0.017355239553809815,-0.019269016009437378,-0.011680082136255774,-0.014053705680193006,-0.0181148018750175,-0.00995038148610347,-0.009208032695831661,-0.017393678408897703,-0.020920775907222758,-0.014391989781448407,-0.02023223301557175,-0.020485675690494465,-0.01946716802921984,-0.01814985513911315,-0.013042165550257624,-0.018236730390952895,-0.0177719115933342,-0.016095333086451925,-0.018332470846285098,-0.016938875641409258,-0.019298673136672582,-0.019698996747481087,-0.019425633155450452,-0.02115329781000005,-0.022851342533853736,-0.017247557336441705,-0.01700410250910644,-0.015698114238910058,-0.02152657195727938,-0.021418619657018207,-0.017257470311727714,-0.016051719118826503,-0.014799364161616124,-0.0181153025609771,-0.010978218497319297
S182Fg29,-0.005862953466183136,0.006300054797708462,-0.009345775979575264,-0.014302578907435195,-0.010769556418670655,-0.013583728641640681,-0.01864060159605462,-0.00847794343340062,-0.01899201417079669,-0.010334828510753317,-0.01161068000861913,-0.00893933555166578,-0.03528106056829996,-0.02908930424636493,-0.0033175836999400333,-0.009405646096738579,-0.010874375923814775,-0.0029934476871101277,-0.011769218132040194,-0.009493101863538278,-0.006592437787882626,0.013208662557063152,-0.003404532679076636,0.0017921416008243928,0.0025617656627034925,0.01021565576350354,0.002279227660310099,-0.005856607057316148,0.06258412107668848,0.9870712339944441,0.01246413905705115,0.034764018749923575,0.009088472564688288,0.0052423090602087274,-3.4004084853008957e-4,-0.00804753777980431,-0.00530024866953614,0.016068398129608745,-0.0023526464037957086,0.009404981216015594,-0.006977577283823245,0.004484144036733715,0.011350735996269824,0.009243672745631419,7.157808835806189e-4,0.00932997090490306,0.0012360258260359354,-1.2223449809019418e-4,0.010312211578321271,0.009783341497420758,-5.082449737164031e-4,-0.0037823317170858056,-0.004288230706559781,5.492916007452299e-4,0.009176094752406752,-0.005809820683406608,-9.136272419713426e-4,0.0036174155270440717,0.0027449272345088805,0.019425747501253848,0.0049144619302441805,-0.009896870439980374,8.939678285048802e-4,-0.007210700350374521,0.013836616719665374,0.006411542393877216,-0.012703278257635424,0.014916462521530378,0.002089390844101604,-0.011248877456320965
S182Fg36,-0.018126385639035292,-0.005678646198523197,-0.014297859925758985,-0.016339795921126964,-0.019130887601935806,-0.018394638931844284,-0.01775000525052483,-0.00874699098175191,-0.02637946258878706,-0.019543532720352915,-0.02545227690994701,-0.01581813876042352,-0.03521926715232531,-0.03757640943455363,-0.016210131409239915,-0.014228520513036198,-0.020497553593179424,-0.01519121699521428,-0.010177195042094127,-0.012101255376746157,-0.018482334461699897,-0.015975220507643918,-0.018941383897233644,-0.022314355120501297,-0.013032192746536608,-0.01399504430966115,-0.007642528385955201,0.007174293509459569,-0.008401525410697263,0.02767540449864115,-0.019373213857578536,-0.00715843091000913,2.515220134825998e-4,0.9908887766061345,0.0027272033474335486,-0.004742269258148743,-0.0014503617784630235,-0.014000359101839738,-0.01693667267369007,-0.013917926163285407,-0.015959561768693953,-0.008207138904808665,-0.008505345524343557,-0.014911770947766525,-0.012050011957513923,-0.010438188488912611,-0.01027179192043505,-0.013181204374412957,-0.020973268068336118,-0.005669559703548407,-0.009940565985033149,-0.016015767052384767,-0.009189778545348618,-0.010354671173954009,-0.01135842522332557,-0.008930194411198607,-0.01302395958054293,-0.014893881651323953,-0.0157450728775857,-0.018725615686822995,-0.01296936274800816,-0.003918592087827034,-0.021505028926049087,-0.009549177514395156,-0.008735008213449157,-0.012165990112084574,-0.007712884241781603,-0.014799364161616124,-0.01653308884653269,0.011297139673131028
S182Fg39,-0.018126385639035292,-0.016622344025355,0.0013562259773601114,-0.008121099957367407,-0.011281283594086597,-0.017667840435431934,-0.007122889677867112,-0.0116409550393455,-0.024585095067573424,-0.018079508925756365,-0.019942020902304982,-0.018653016392051882,-0.03489323453030237,-0.03577161837755751,0.0018350212304333424,-0.013220193082928421,-0.0022727671021581563,-0.013858278180361401,9.346312655488017e-4,0.008582092853426844,-0.014619021984814238,-0.006255925700057736,0.0066843779013125,-0.010021255420518948,0.006319324655777929,-0.0029849648646230395,-0.015345248380396444,-0.014989004588900892,-0.010802317733315364,6.894234243365377e-4,-0.009960582189033115,0.007099238333951743,-0.0054973759299955455,0.004282778494834482,0.013662499922815735,-0.010683384993770334,-0.004290769183077825,0.01754622901596906,0.009268330454932567,-0.0039363251458485946,0.014020661259014184,0.009259060658347263,-0.004113755695660474,0.002137919921186404,-0.0012689959127812117,0.001445209601123529,1.0500757759336001e-4,-4.5836483540768157e-4,0.016140860810260813,0.005875370721860074,0.0012127567851985999,-0.007221359646855346,0.009934610080789831,7.847572919780359e-4,0.03483472253475612,0.0035108847576001694,9.402321646634769e-4,0.013859094323260953,0.016634150234885358,0.02244740991264789,0.08292948848263604,0.9843925940254197,-0.007055739356113315,-0.001480522985144778,-0.0089186641695172,0.024330647620486142,1.0549942161257408e-4,-0.009082851672747699,-0.0014656754877531832,-0.010548167669985295
S182Fg42,-0.018126385639035292,-0.016622344025355,-0.014977027899392316,-0.016105667418329233,-0.017279837929849717,-0.017267349118483655,-0.01719285755128918,-0.01446146315946439,-0.024226999623396236,0.0052679637190909115,-0.018295325506609183,-0.00654522747944054,-0.03645612374004931,-0.03724327696430613,-0.016210131409239915,0.003024880925927408,-0.009207957793682296,-0.005960517986469641,-0.002125408195296209,-0.013450365324004603,-0.0022587280233061415,-0.010930529838599658,0.026844351862480537,-0.02103974496818185,-0.016003744562523715,-0.01728230755052291,-0.016463084407352755,-0.018900834833256906,-0.010869246580207336,-0.00700361048798359,-0.019373213857578536,-0.00712891713296877,1.1443081920757164e-4,-7.730455235053477e-4,0.9824638895580545,0.002778124625081299,0.0015652151295309576,-0.008011857688668758,-0.01731937188032244,-0.014323545944589348,-0.011194878479514078,-0.013763839248880413,-0.014927177788396506,-0.014396479459133284,0.004053543486614599,-0.0043568092764377925,-0.005650654129500767,-0.007765034029110687,-0.003794098798014562,-0.016144530323709497,0.009322832752782492,-0.00782439645706449,-0.009787420502542688,-0.01730822461052595,-0.01733462776608847,-0.00822581025428119,-0.0065435354876864586,-0.01601659988173254,-0.011327561039574783,0.0021755487088185514,-0.006912813012093031,-0.01935690148605843,-0.016714028271740487,-0.009437280876601546,0.010899344083734608,-0.0037818751012580008,-0.00769035806245006,-0.01603566190655724,-0.012442870627111474,-0.011022174132098665
S182Fg44,0.5017383522104422,-0.016622344025355,-0.004016513299129724,-0.016179837718163496,-0.010617382874516381,-0.01719809503780619,-0.019708499704934976,-0.009506425352473077,-0.02804383096719401,-0.0071571460580389075,-0.023108472023020098,-0.019022080951829414,-0.036831162636311844,-0.037038025520938433,-0.008260565852387939,-0.014919677282698093,-0.014901829197921528,-0.01506060030581753,-0.009365080375968123,-0.008443525844734312,-0.017097393582388154,-0.01578862823913393,-0.016675177506276014,-0.021364055235897003,6.915852308325664e-4,-0.009682388246029083,-0.015044471030411222,-0.00836979821588525,-0.010033009153144819,-0.006761289208660577,7.127274738574943e-4,-0.005044766671656117,-0.012392669778932547,-0.010948754862016647,-0.014990885112341854,-0.012993505831108863,-0.004914099477944387,-0.010309166006177982,-0.0034078712387309203,-0.01156490281920822,-0.005833206164333818,-0.01128860410279941,-0.008496037456716114,-0.01447025880911195,-0.01783008749925126,-0.010565947589887461,-0.013898295046928766,-0.020115883827514974,-0.004885156643321809,-0.012053446586902545,-0.01047603234216662,-0.01929456593666154,-5.250448952455868e-4,-0.011673760477245903,-0.00890556631076769,-0.016682436760092522,-0.01368493093587151,-0.009071270462065656,-0.011548666462511693,-0.007057297630119185,-0.01265480769101073,-0.018681910149353782,-0.014857212997649754,-0.013045510681663526,-0.007068727530631947,-0.00457271788401521,-0.013195299162540825,-0.003753858364002341,-0.006454897461889749,-0.01064296896240797
