Gene_ID,H172Fg01,H172Fg07,H172Fg09,H172Fg14,H172Fg24,H172Fg25,H172Fg28,H172Fg29,H172Fg30,H172Fg32,H172Fg36,H172Fg37,H172Fg42,H172Fg43,H172Fg45,H172Fg46,H182Fg01,H182Fg07,H182Fg09,H182Fg14,H182Fg24,H182Fg25,H182Fg28,H182Fg29,H182Fg30,H182Fg32,H182Fg36,H182Fg37,H182Fg42,H182Fg43,H182Fg45,H182Fg46,S172Fg02,S172Fg03,S172Fg05,S172Fg06,S172Fg07,S172Fg10,S172Fg18,S172Fg20,S172Fg23,S172Fg25,S172Fg28,S172Fg29,S172Fg36,S172Fg39,S172Fg42,S172Fg44,S172Fg45,S182Fg02,S182Fg03,S182Fg05,S182Fg06,S182Fg07,S182Fg10,S182Fg18,S182Fg20,S182Fg23,S182Fg25,S182Fg28,S182Fg29,S182Fg36,S182Fg39,S182Fg42,S182Fg44,S182Fg45
FAGR_UCONN_31192,2.334711933,2.413991672,2.343093002,1.41824817,4.193179011,2.741674689,1.980310719,2.082183519,1.989134124,2.718909071,2.679239558,1.398332545,3.143030128,1.723131269,1.382850223,3.465883173,3.640980526,2.980279967,3.029318827,4.752662091,4.191592372,4.868260262,3.959890431,3.592946181,2.238568225,3.810771212,-2.323235347,3.247167147,3.805960266,3.560908053,3.179545282,2.012889988,1.628333858,1.221108104,2.485282519,1.353894507,1.782034776,3.142373975,1.724280983,2.43523585,2.860420445,2.458014849,2.878603606,3.351952684,2.693927025,2.654670671,2.293678338,2.544755293,2.928350235,3.055963013,2.272745466,2.499160418,2.26904405,3.703397365,2.950999461,2.425837334,2.396511319,2.868143397,2.86147793,2.696738578,2.617175672,4.058138384,2.216204068,3.860837595,2.84594198,2.435461212
FAGR_UCONN_31222,7.22745623,7.5231086,7.061215866,6.785089129,6.991777081,7.026904436,7.029940375,6.936798585,6.861154119,7.01703085,6.663952721,6.805506941,6.395485593,7.024155441,6.74455952,6.66479072,7.068812762,6.726479013,6.763862165,6.677633454,6.274508857,6.608333239,6.317815554,5.568917574,6.719771322,6.710032761,7.307960763,6.443727309,6.502080224,6.660492578,6.527758403,6.489738588,7.630254502,7.784629501,6.84575563,6.874505212,5.922829727,7.121225785,6.60993142,6.751914909,6.803642881,6.903954257,6.757138509,7.20659569,6.626503209,6.782918528,6.994559005,7.048342933,6.842448385,7.038824232,7.086326061,6.424219075,6.627963775,6.399454369,6.566903052,6.513874804,6.637324691,6.392260769,6.546105145,6.608727797,6.554700762,6.508882041,6.617346394,6.17370442,6.824987304,6.734808102
FAGR_UCONN_31240,3.941649508,4.796088809,5.494194305,5.431391614,4.648306209,5.921105915,6.240301049,5.279753163,5.183655337,6.121061962,4.948296376,4.956879125,5.732836692,5.555679259,4.660714012,5.681250607,5.277790472,6.028474569,6.087380994,6.542979932,6.509750926,6.54392816,7.232997197,5.720012538,5.973717748,5.266857666,4.513830485,6.198717129,6.562250534,5.067123466,6.591934056,5.921676191,3.250604417,4.195114772,4.042476957,5.554192181,5.701229061,5.312542951,6.037849856,3.892010972,4.867552389,4.748757647,4.896934568,3.955122993,6.038259701,6.293652129,5.561695521,6.144244351,4.963375184,4.913775246,5.431511107,5.284511948,6.548193325,6.628303627,6.081905752,7.141393119,5.306689662,5.893016328,6.768308274,6.27678581,4.879556255,4.973628827,4.186631739,5.941157383,6.421475061,5.506456434
FAGR_UCONN_31244,8.604158978,8.730012411,7.953788565,8.818969361,7.893649704,7.73734341,8.970480995,9.166966358,9.335309906,9.62301057,9.317390151,9.024373883,10.32765314,9.618700072,8.639253083,8.596354239,8.672525354,8.245134513,8.629543728,7.244401602,9.087950203,7.90670111,8.029811482,7.953723146,8.494615593,8.716153566,9.458434624,7.950030961,8.774997669,8.701764328,8.032769192,7.060734789,8.234874641,8.328396715,8.933059493,9.176954736,8.433477298,8.701004576,9.039973598,8.189013695,7.739753747,8.535043976,8.490716472,9.691651758,8.412674889,8.758561493,8.59368301,9.255598299,9.830671781,8.290607722,7.765502232,8.411336951,7.923810252,7.320330871,8.359812128,8.300844948,8.259344761,7.237374219,7.642878298,8.791776589,8.554093319,9.100671432,8.347776629,8.034819456,8.665556565,8.464790233
FAGR_UCONN_31260,5.821342696,5.2074358,6.550913658,7.308793152,4.193179011,7.353490503,5.968839875,6.268109815,4.996316595,4.494644102,5.588787184,4.238554384,3.533680851,5.574582244,4.927266183,5.618915123,4.426335733,3.594891102,4.157045917,4.156731978,3.415412337,4.556280116,4.751077571,4.41029622,3.82757609,3.863324179,3.983444829,4.449054004,3.416525744,3.704408252,3.833551732,3.716616574,3.250604417,4.544803619,4.110375775,3.736299598,3.594215959,3.886770798,4.161446736,3.916853549,3.618276993,3.929507119,4.73018398,4.251194068,3.373371072,4.099001074,4.369382301,3.688629337,2.928350235,4.524443329,4.449343109,4.997319996,3.813573076,3.988874762,4.401712565,3.974583064,4.296065917,4.233087928,4.164002316,4.533492364,5.081023727,3.259417502,4.114390434,4.189725521,3.041033663,3.98445076
FAGR_UCONN_31291,6.39831383,7.432607626,7.087867342,7.140136567,6.880221883,6.754202644,7.309128547,6.985963141,6.970795628,7.012961734,7.064932432,7.014753555,7.433618377,7.332512933,7.3237832,6.570956358,6.144589601,6.749257736,6.307170324,5.573963905,6.379746827,6.237585834,6.811710063,6.329113134,6.856557395,6.651467279,7.817714365,6.728652949,6.211329277,6.863743623,6.425243447,6.386027266,6.888010156,6.871898212,6.811488515,7.078695385,5.948281451,7.26208477,6.972864521,6.679725282,6.912258623,7.133457313,7.144682607,7.120691854,6.584861701,7.123287375,6.921544848,6.733890356,6.825404777,6.752208764,6.576868527,6.909733884,6.321992598,6.443073804,6.763097153,6.612519264,6.770683951,6.345150755,6.76301815,6.51271618,6.668852541,6.637306556,6.628196256,6.237002448,6.511241412,6.526397482
FAGR_UCONN_31303,5.715439402,7.337548203,7.117342088,6.876761496,4.941631707,6.620629664,6.617226836,6.849170224,6.33422328,6.539785167,6.693085275,6.752164932,8.106963402,6.797542113,6.869439931,6.337133659,4.299821097,5.304580793,4.775270244,5.072449913,5.414107435,4.356482999,4.219833978,4.711925813,5.946075815,6.043202832,7.322110317,4.96699456,5.338312023,5.455871501,4.39586679,5.117883597,7.41626891,6.572905809,6.094454213,6.253066334,6.435976644,6.663991728,6.315979186,5.742130679,5.990410789,6.182542245,6.57228867,6.327033949,5.564979344,6.299868243,6.247574322,6.038851804,6.972000153,5.290482591,5.439933622,5.815545916,3.989189635,6.050449028,6.290932745,6.103285132,6.498215387,4.935174121,5.526174082,6.240355264,4.987456394,6.040735187,6.464701339,4.69078256,5.751904271,4.51278419
FAGR_UCONN_31349,7.686455321,9.093098202,8.716447945,8.542129154,8.355010145,8.331248373,8.628040481,8.141665152,8.388753618,8.254327698,8.088665259,8.519007852,8.732085814,8.737024216,8.792261165,8.827918913,7.665555773,8.566995861,8.227636417,8.300220315,7.884260969,8.457528474,7.998956034,7.871430927,8.300038972,8.04114307,8.185907587,8.1258399,7.137746222,8.418196226,7.89096529,8.322076781,9.033218765,8.435052602,8.582161882,8.829548524,8.554425607,8.410321767,8.8492287,8.129151687,8.167568894,8.361504866,8.972929514,8.229874769,8.025419099,8.85458826,8.274042338,8.159557562,9.241591147,7.696220423,8.284696632,8.442655577,8.076775648,7.779270479,7.755619799,7.834590285,8.252403979,8.04021745,7.720566663,8.225893705,7.9817737,7.927664333,8.494924082,8.100746294,8.177981504,7.935007283
FAGR_UCONN_31363,7.667896134,7.289501619,7.345011729,7.507033598,6.749869589,6.846258813,7.494208622,7.238104637,7.3339023,6.66823671,7.525851654,8.344383038,7.296281595,6.999887163,7.756804471,7.602925563,7.171022084,7.555877955,7.520257229,7.328685762,7.284804762,6.675722124,7.530170566,6.855515765,6.977183966,6.950222828,5.294396092,7.372511953,7.132085532,7.105311666,7.543814724,7.460906223,8.466115409,8.402967327,8.117097875,8.366614367,8.35000364,7.841988189,7.807499129,7.880337374,7.889738908,8.49028798,7.627630563,8.7093556,8.349997074,8.471081946,8.084261908,8.177404207,8.096932418,7.618634185,7.873080554,7.021144986,7.706044524,7.127943446,7.148600584,7.305695595,7.507025142,7.764895463,7.334413659,7.478273313,7.180126704,7.713327053,7.900848184,7.267703702,7.818021853,7.760784373
FAGR_UCONN_31370,2.838122081,2.565138184,3.39653439,3.672078306,5.455381173,4.47807646,3.221041426,3.254478527,3.624091961,3.973027676,3.341770872,3.056637993,4.639482838,2.278690634,2.636879442,3.838361399,3.581309781,3.645584023,4.046455597,5.267281782,5.120474492,5.832834575,4.799630288,4.161975249,4.429062958,4.827167341,4.119290555,3.406654498,4.40296311,4.665512605,4.409498681,3.218859986,1.770982012,2.055960579,1.853710309,2.296370705,0.355672813,3.356415757,2.532970783,2.628096529,2.745174393,2.565154575,3.267660211,2.206707455,2.107132968,3.611746826,2.387985403,2.469494848,-2.323235347,3.989557449,3.553262677,3.956506532,3.173164895,5.926850602,4.663733739,4.194353449,3.929110371,3.68261437,4.640217958,2.897248662,3.839663511,4.236673225,3.308714071,5.555950045,2.84594198,3.340637782
FAGR_UCONN_31378,2.393729389,4.205386013,3.514927704,3.732968347,3.294480577,3.522627672,3.810552306,4.13853194,3.633650192,3.442293318,4.117101147,4.328766985,4.616585763,3.38341943,4.149987517,3.299215757,2.03528209,3.713688642,3.369655835,-2.323235347,3.6193821,2.983334327,3.841206194,3.291622108,3.147653245,3.224610522,3.605652383,3.44391611,3.558342106,3.560908053,3.022819053,4.203295017,5.742446401,4.183073426,4.181549298,4.464586819,3.717756339,3.618442395,2.748229978,2.978919231,3.246790664,3.846978275,5.053474553,4.831101658,3.81137409,4.955340208,4.30315218,4.356622791,5.827944446,3.148094823,3.662857634,2.81085421,2.536073441,4.134338156,2.978296743,3.141182146,3.093108138,3.280323294,3.645174566,3.829536837,2.34843833,3.761903377,3.751284196,2.95932749,2.753515953,3.70718286
FAGR_UCONN_31397,5.947344355,5.857270596,5.055662228,4.913992361,4.941631707,5.080165776,5.406466111,5.279753163,5.628128481,5.235826667,5.493454036,5.048228538,5.489909313,5.237656528,5.014701934,4.514954245,5.183475297,5.087076284,5.289112485,4.580002993,4.787654527,5.268227117,4.612998485,4.866636991,5.009557787,5.583376625,5.378044497,4.825928738,4.325717432,4.18741738,4.349473796,4.783031652,5.466578432,5.844088313,6.354547081,6.181273585,6.069211187,5.236524349,5.710190696,5.660639149,5.644106632,5.371322844,5.609350443,5.651114881,5.64196732,5.118968493,5.089574705,5.485666758,5.757808839,4.832801271,5.176547761,5.298574122,4.650821554,4.369534079,4.771037536,5.01431885,4.935111245,4.809282069,4.384751784,5.139247091,5.194397876,5.325469256,5.457049411,4.299788062,5.334666704,4.766827166
FAGR_UCONN_31417,2.557546332,4.67308695,3.86365553,4.72708454,2.363740669,3.51477423,4.201739758,4.13853194,3.535092708,4.267566261,4.095975425,4.269256319,5.610698193,3.656110935,5.275305415,4.870479168,2.630649813,4.420648399,4.392280847,-2.323235347,3.582332098,3.505454887,2.593874973,3.019879782,3.562222321,4.373422597,0.816871339,3.550252758,3.558342106,4.167737562,4.147367966,4.002130773,6.066758981,4.826052798,5.371964162,4.814424061,5.439302384,4.696702169,5.640076665,4.066453419,4.538892588,5.333934282,6.68601476,4.570091343,3.833425961,6.321416117,4.759919055,4.928480971,6.092984067,2.829829297,3.755743762,4.632047474,3.546012771,4.295315617,3.660390631,4.485628926,4.033566298,3.848265414,4.213598958,4.855941845,3.802824892,3.696809951,5.628948465,4.227353746,3.996781783,4.12568952
FAGR_UCONN_31433,5.363486135,4.66354453,5.342336597,5.125587031,7.332674459,6.13600855,5.454658907,6.126203608,5.623338955,7.127483314,5.67963004,5.336150194,7.513255916,6.274862242,5.390936378,5.980181037,7.294607881,6.339931168,6.547433657,7.459062186,8.374441414,7.424677682,6.613219589,6.73747172,6.076594248,6.887262872,6.561114902,6.176751202,6.823372087,7.55686198,6.785575201,6.762469429,4.677105562,4.864259472,6.188557005,5.933672642,4.875457126,6.919089442,5.701610538,6.587577154,6.157486113,5.518561736,5.661263623,6.073153905,6.237461888,5.914685491,5.22349741,6.239064159,5.844958253,5.813736459,5.283373603,6.582834372,6.609465514,6.628303627,6.904545348,5.656117196,6.381482155,6.113236364,6.091671499,5.671049447,6.840736069,6.259374468,5.6418548,6.586364869,5.825637352,6.082387858
FAGR_UCONN_31444,4.424539082,3.530110985,4.794360326,3.919162487,5.364257631,5.409417634,4.506120405,3.785576034,4.88467405,5.239314042,4.729812383,4.074405598,4.392304006,4.860250622,4.496269419,4.957012283,5.991730131,4.966642378,4.346336494,5.148627982,5.645446608,5.969878235,2.798852924,7.163822701,6.529968913,6.319279566,3.605652383,6.015941557,7.451331384,5.439552123,5.795991305,5.097822637,3.633359386,5.389398499,4.035507955,3.410665062,4.295396748,3.931965346,4.084338936,5.277062511,5.491552454,3.566613119,5.010454824,3.077882262,5.32148178,2.83670392,3.52698397,2.917495286,2.483050246,5.634222271,4.454894669,5.432135102,5.289895377,5.416059049,5.716954378,5.347887628,5.306689662,6.280723311,5.341791453,5.047342052,6.177723775,4.959823171,4.511262962,6.530480358,4.712934963,6.116639258
FAGR_UCONN_31452,3.849790296,3.278324507,1.886135336,3.334993648,3.117820552,3.293959457,2.897553424,2.971669128,2.103607489,1.412614324,2.573163878,2.090875945,2.60563829,2.452256527,2.607179033,4.192374787,1.929866099,1.547014205,1.630392648,-2.323235347,2.474894664,-2.323235347,-2.323235347,0.833541922,1.843750053,1.408237323,-2.323235347,1.875059689,-2.323235347,1.275860844,2.281901544,3.291311606,2.65640496,3.125249664,3.209784709,2.926947628,3.594215959,1.596535774,1.972700437,2.840353271,1.486340749,3.266716381,2.14649678,2.801492224,1.590201516,3.224291902,2.954471711,2.390091196,-2.323235347,1.757300629,2.322181091,2.321672386,1.650744946,2.075981026,1.227471138,1.950260996,2.483387085,1.462750676,1.786059218,0.919559543,1.60754615,1.959929098,3.711026936,2.308349978,2.174008853,1.487792768
FAGR_UCONN_31453,4.985967642,4.66354453,5.071660046,5.636542944,6.540183403,5.700000996,5.375089759,5.835664465,5.050841487,5.944313483,5.501509659,4.519617732,7.078988695,5.517113629,4.459343944,5.941085574,6.017688292,5.977938002,6.653112945,6.607384922,6.888519123,7.698463922,6.854471186,6.649258321,6.149844337,6.771233155,3.833465348,6.022114312,6.851202401,7.028287254,5.675170409,5.955512923,4.895293618,4.447492725,4.839316448,4.914427201,5.163177016,5.529004463,4.749378841,5.299906266,4.965203874,4.425247465,4.988454143,5.15100282,5.313659056,5.054256288,4.780928709,5.115364585,5.414597579,5.479675835,4.974933552,5.226851151,5.432352911,6.851898809,6.014282559,5.553903735,5.863134725,5.641252199,5.692822841,5.664190132,5.795606622,6.341523169,5.358851203,6.590496003,5.183457124,6.23673651
FAGR_UCONN_31468,10.3040557,11.22367443,10.39096669,10.33170752,10.0055515,10.07339115,10.77412549,10.3778341,10.55781341,10.73669824,10.28000619,10.78593913,11.7660418,10.34821414,10.96165741,10.36695792,10.04145788,10.1141955,9.81543972,9.974527295,9.96836933,9.624404699,9.027562212,9.66003012,10.5451548,10.59644433,11.08175369,9.914111613,10.6278587,10.08458041,9.856441989,10.3671639,10.85752296,10.37165542,11.03553063,10.66887839,9.673310657,9.985816841,10.32764716,10.05074919,10.15110345,10.42092146,10.8211086,10.44502669,9.967776967,10.00907068,10.07870076,9.928180105,10.39437603,9.459515545,9.289292774,10.16455772,9.478837173,8.921542354,9.480358983,9.671108715,9.678596507,9.540267142,9.505100471,9.772441259,9.867686419,9.594759284,9.91840296,9.533527217,9.818014551,9.425631515
FAGR_UCONN_31470,5.449450791,5.058849407,4.652656145,5.437502384,3.394828461,4.698619801,4.812623027,4.421886919,3.91021546,3.886711715,5.098185435,5.420631248,5.134553518,5.373386197,6.252519711,5.546340154,4.573598758,4.895118608,5.984653224,4.686057016,3.771965663,5.363714692,4.289486411,4.592824263,2.815941807,3.764150087,4.68417976,4.731143689,2.205251143,5.463962483,4.739545045,4.412663556,6.514915043,6.092833157,5.38573001,6.091547851,5.365651435,4.922490617,6.174334445,5.586706271,5.436892659,6.064237907,5.806655829,6.510604112,5.156350728,5.796566233,5.46115019,5.530791754,6.422592423,5.228523235,5.314242998,4.077950197,4.766653001,4.749000636,4.37884891,4.965385009,5.294728082,5.37114471,4.600094604,4.794450638,5.159207756,5.488197503,5.749122372,4.717471613,4.994471126,5.354009737
FAGR_UCONN_31547,7.202914744,6.989770036,6.94257652,7.106973663,6.475197624,6.915000573,6.939132246,6.946766446,6.993244102,6.741383794,7.115146795,7.489147622,7.070588924,7.641252174,7.277393153,6.404379113,6.687334111,6.669439148,6.894914009,6.752778384,6.000330042,6.221988349,6.968577558,6.582348556,6.635750873,6.396455354,6.672067362,7.054937682,6.364016885,6.76241792,6.985389842,5.575049298,7.054180946,7.214193018,7.245897185,7.169199358,7.530128095,7.173909592,7.425170231,7.133099131,7.000758839,7.482572305,6.606394861,7.648923928,7.443401465,7.389770313,7.185890412,7.04704925,7.167259852,6.629720156,7.221928352,6.737571111,7.275259498,6.286658037,6.500201177,6.865492897,6.474552173,6.998686813,6.83248762,6.863505773,6.890840154,7.221303435,7.464885292,6.596670609,7.019442419,7.014568052
FAGR_UCONN_31551,6.918874527,6.709329928,6.143943385,5.884813549,7.311006484,5.654264482,5.528567795,6.532507677,6.941272897,6.650010611,6.027463862,5.083208011,5.805500972,5.477488693,5.753190124,6.104182624,6.884046093,6.899891194,6.980872393,4.425260612,7.114245855,5.932033029,6.622246324,6.19922344,6.698130707,6.529007686,5.431231661,5.287078046,5.27807583,5.580178392,6.715055162,5.765122235,4.879632747,5.809258776,5.914332645,5.949475049,4.515690299,6.675110417,6.276082835,6.494925379,6.452054727,5.615231319,5.684256814,6.158879409,6.156682799,5.046883538,5.421562556,6.356512403,5.721419564,7.192772945,6.423927739,6.87261498,7.180969754,6.53664741,7.309384911,6.85478494,6.813230425,6.837827531,7.03354047,6.777132941,7.344722963,6.765845533,5.511975278,7.001428072,6.6351359,7.225437721
FAGR_UCONN_31582,3.506354978,4.355167104,5.364768995,4.72708454,4.331276641,4.766332177,5.285555356,5.422308581,4.759302535,5.491164298,4.781009569,4.413668983,5.835556295,5.447039015,5.917992209,5.22688252,5.14718956,6.332214652,6.200166169,6.0940783,5.86187205,5.907865508,6.056613995,6.426870785,6.282564975,5.680719548,4.809993421,5.984675291,5.670577086,5.355065756,6.815749199,5.117883597,3.556646887,4.26532566,4.637792479,4.570569093,5.327366242,5.468940522,4.891953967,5.212310576,5.907967269,5.664256552,5.213769029,5.198046787,5.297885195,4.548626514,6.356552924,5.142269062,4.689684757,4.65579442,4.284534868,5.292564252,6.214577647,6.252741617,5.589987431,5.716508278,5.359322382,5.966946758,6.642263363,5.643414314,5.180105509,5.628611649,4.444080908,6.707329101,5.407246035,5.639619293
FAGR_UCONN_31585,8.264542336,8.571944972,8.159447075,8.393673403,5.729670275,8.081356367,8.661962723,7.04978441,8.663241021,6.958991531,8.199033734,8.885124801,7.027840437,7.084747247,8.87169394,7.196408606,6.137948144,7.129601468,7.488353353,7.637092926,4.860644625,6.290886162,6.968577558,5.947414895,6.716330563,7.505765809,8.830335755,6.895966918,5.978812498,5.32872397,6.612706858,6.426803263,8.295144977,8.33521375,8.451800043,8.372487383,7.043639183,6.120043986,8.144682516,7.708867237,7.918838331,7.859330984,8.193396156,7.186323783,7.942881157,7.579283115,6.763398518,7.428141828,6.67177824,7.838514432,7.851144931,7.558972793,6.644209891,6.64707573,4.692862798,6.870817219,7.12158536,7.681513487,6.252389268,7.268155841,7.55193386,7.468011789,7.857707554,6.233044074,6.996101203,7.270249001
FAGR_UCONN_31590,7.490845923,7.396340592,7.319877625,7.888974876,6.024119769,7.213133265,7.599416539,7.4297497,7.458123237,6.946244832,7.748641175,6.529312477,7.614957495,7.088039989,7.639288226,6.470591714,6.31324324,6.356763605,6.085983759,6.728162418,6.175985432,6.313139823,6.594994893,6.549217029,6.58099424,6.45388678,7.529415882,6.443727309,7.347686333,5.857029897,6.556633905,4.537066057,6.211397888,6.925282064,6.654321784,6.923332915,6.799805387,6.915343511,6.460292173,6.974714111,6.183543357,6.68238804,6.782931205,6.746457912,6.807289374,7.053264273,6.960433516,7.254632718,7.252613821,6.000806959,6.849761408,6.688068069,6.495440273,6.412679231,6.514839564,5.985516763,6.947257045,5.94049923,6.21080719,6.967460763,6.204646679,6.954020199,6.941734556,6.26441107,7.034250498,6.705851993
FAGR_UCONN_31616,6.028725778,5.932696039,6.039750336,6.023296197,6.962644262,6.461208759,6.077479702,6.211357893,5.871731749,6.080808312,6.175784478,5.693904057,6.642163925,5.966800795,5.590061517,6.468629284,6.633790613,6.285028195,6.546418058,7.550821973,6.730704032,7.296509658,6.85829644,6.323779825,6.260291374,6.869020141,6.139124499,6.404099322,6.243186972,7.386419024,6.348296748,5.389470028,5.625252265,5.100255713,6.084359706,5.817926369,5.509375305,5.759586459,5.089035083,5.479061412,5.509321673,5.414946501,6.271910211,5.555003718,5.448361656,5.526639791,5.043953573,5.376600343,5.503003293,6.155323027,5.964516814,6.366266615,5.943047069,6.502006829,6.411612773,6.285757657,5.998345294,6.202194611,5.96444122,5.966978168,6.212470499,6.374851212,6.167289546,6.400044553,5.578662584,5.885888954
FAGR_UCONN_31617,4.694752342,5.484425166,4.712185191,4.239024754,4.809700471,4.729484235,5.085828242,4.953759939,4.602653327,4.482923911,4.996973295,5.150721044,4.545629895,5.100916847,4.850123626,5.110885685,4.046031227,4.6340205,4.467177474,-2.323235347,4.349876755,3.764252373,5.381138354,4.34159022,4.45819389,4.277095428,5.770861347,4.723587933,4.851801946,3.620031679,4.040452514,3.218859986,5.518063895,4.980135453,5.167221626,5.957311814,5.608488994,4.922490617,5.498655537,3.979510778,4.367633479,5.17386479,5.594861983,5.114684965,4.660120708,5.246736077,4.749298369,5.125206181,5.844958253,4.565119353,4.758564252,4.718265944,4.65883979,3.940996858,4.487334169,4.540114268,4.271863699,4.473413795,4.498257752,4.926430463,4.460570613,4.296481606,4.641203822,3.867662069,5.021146032,4.740710765
FAGR_UCONN_31620,5.788731721,6.065429217,5.617636257,6.059406492,5.293227953,6.003386283,5.897408146,5.735722955,5.79926484,5.638423361,5.643685193,5.998775591,4.908150656,5.70039149,5.649550776,5.434164396,4.904452583,5.624417603,5.711395945,6.971296996,5.521744435,5.822529017,4.846602064,4.979470874,5.148802394,5.326900544,5.474103867,5.492202152,4.851801946,5.587603136,5.208431175,5.88702676,6.852349251,6.516443399,6.657729683,6.84101046,6.137184521,5.928920104,5.840956328,6.306619324,6.488345139,6.507039693,7.279134168,6.758277577,6.508108776,6.293652129,6.341311185,6.389551832,6.478174554,5.432821816,5.405944455,5.837727502,5.509757747,5.834876007,5.453192825,5.824721143,6.056173172,5.840345444,5.535068591,6.154858826,6.004696442,6.398925253,6.314270671,5.630066752,5.934889869,5.865891608
FAGR_UCONN_31629,5.191205113,6.021282819,5.379532464,5.425254851,3.659756246,4.792551639,5.22385826,5.363992555,5.349439653,5.485301952,5.420555125,5.854378098,6.122339804,6.109728899,5.814579844,4.589085064,4.364464781,4.719321914,4.419161156,4.651564711,4.683042712,3.425998624,4.767444039,4.284167833,4.518704392,4.429271891,6.216911719,4.411926576,4.40296311,5.423046031,4.571866619,5.056843957,5.391265164,5.054723091,5.044156971,5.791867558,5.670973296,5.295352354,5.308334541,4.769496142,4.839731624,5.386011115,4.83252822,5.780389199,4.999405582,5.623990066,4.984820445,5.349569887,5.481404534,4.70515974,4.841432295,4.635217092,4.443661957,4.217070977,4.305307991,4.385028867,4.719410973,4.588602279,4.303795234,5.225646421,4.431369685,4.883875136,4.848399455,3.701901672,5.159644192,4.766827166
FAGR_UCONN_31669,5.703825711,5.535016087,5.412208039,5.293331272,5.379033736,5.784078065,5.900891066,5.31095774,5.284180148,5.15689102,5.470656015,5.199360118,4.850442204,5.611661023,5.510070457,6.114259857,5.530824776,5.489391908,5.301204832,3.887076759,4.721037254,5.198211754,5.960238113,5.258231629,4.741557645,4.987955561,2.953887071,5.36199071,3.416525744,5.077707479,5.365882973,5.304497824,5.653154321,5.851715333,6.372632891,5.925706053,6.728146708,6.202275866,6.332745561,6.074619249,6.127118469,6.515413973,6.016885544,6.574394392,6.39774198,6.233223577,6.242534407,6.362765206,6.215786723,5.159361955,5.780014135,5.773013223,5.628835978,4.59509799,5.188311628,5.791417345,5.359322382,5.225402805,5.636080693,5.643414314,5.503315433,5.605152832,5.650395321,4.721244348,5.993314408,5.547209299
FAGR_UCONN_31680,6.017042029,6.967646452,6.763517292,6.934072107,5.460021356,6.292330854,6.615107989,7.113116205,6.006582356,6.923663467,6.489441111,6.179356313,7.475578049,7.354554206,7.045160649,6.213685471,5.60440086,6.251872937,5.894942544,6.132103338,5.708701525,5.753686364,6.115334433,5.68161305,5.478274975,5.569886813,6.909236186,5.663884857,5.193637127,6.062817478,5.669516465,5.157187569,6.540039068,6.174166325,6.125962004,6.018519028,6.417871443,6.824392136,5.902147303,6.124526654,6.157486113,5.746235453,6.219356085,6.327033949,5.85637296,5.831312832,5.934116511,6.307652089,6.642884179,5.302561428,5.344465693,5.885092511,5.669089302,5.683070204,6.098327638,6.207960406,5.709430929,5.854580098,5.824895775,6.154858826,5.627891172,5.896000849,5.50963018,5.915041605,6.07196494,5.9056129
FAGR_UCONN_31690,3.694149486,3.508953025,4.157193059,3.865783142,4.908065666,4.070026351,4.055232112,4.729621654,3.242041138,4.197583682,4.380861887,3.427131812,5.34420474,3.046883389,3.575679553,4.610601358,4.629379897,4.47211494,4.113821655,2.906430638,4.854442229,4.709545107,5.187962,4.598724367,4.221436675,4.088150923,5.556205678,4.546486478,3.624343576,4.861994926,4.619563439,5.560464226,3.298504039,3.647511545,3.653883738,4.486415281,3.831547138,3.961327182,3.46793054,4.084108055,3.48093752,3.343977709,4.137373125,3.651419309,4.074689683,3.689560182,3.713380545,3.681976932,4.351623587,4.19358653,4.363399467,3.845947033,4.774054216,4.790117118,4.477802134,4.566604233,4.209519947,4.243942909,4.453921133,4.357583332,4.042887233,4.318285617,3.556023395,4.279460962,4.036548569,4.191440862
FAGR_UCONN_31692,3.961292042,2.683173748,3.314401647,3.348028356,4.52086209,3.108119258,3.87807928,4.407523192,4.330281562,3.624017096,4.268281608,4.544932314,3.323533345,4.160236657,3.439060048,3.58660854,4.612445036,3.933618833,3.644833631,4.251904171,5.349421708,3.907646991,3.531981857,4.25457618,4.81417247,4.453960389,5.032830098,4.669559746,4.065555379,3.954593607,4.271994888,3.360298057,3.706197969,3.975343005,4.149632283,4.373812272,3.594215959,4.004279007,2.679984324,3.561127846,3.573934141,3.358945587,2.878603606,3.982252996,3.719632968,3.745284106,3.791376742,3.362328356,3.542953448,4.482587109,3.843009565,4.168242908,4.618295401,5.353428795,4.597060977,3.667058597,4.259608614,4.968279048,4.555330201,3.230116227,4.914509687,4.031986613,4.326430894,5.040985013,3.066868929,4.825987444
FAGR_UCONN_31715,3.941649508,3.37504299,4.244461434,3.630008662,3.883499562,3.987312824,3.47891397,3.972821025,4.399147953,4.700946323,4.256905644,4.039209417,4.025947817,3.656110935,3.325094579,2.87031678,4.098663666,4.81100711,4.617876642,4.251904171,3.979989632,4.868260262,4.419448489,4.8319933,4.919665255,4.548694641,5.284795221,4.914868475,-2.323235347,3.676827424,4.016897728,3.913093192,3.149752794,3.538319368,3.172152423,3.410665062,2.95571493,4.261958446,4.514846033,4.493789687,3.840435024,4.081623567,3.29181484,2.534536932,3.897628544,2.903538555,3.21335665,3.688629337,3.050721867,4.372304066,3.662857634,4.132801026,4.297245373,4.266468878,4.605839041,4.41449461,4.518076226,4.083995818,4.899121388,4.097358593,4.376713777,4.893590184,3.351244393,4.702281235,4.06246356,4.502459077
